"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Bosnia and Herzegovina"	70	80.9201	82.158	83.1967	84.161	85.0497	85.9849	86.796	87.6015	88.4642	89.1545	89.8947	90.6972	91.4672	92.1384	92.8689	93.6507	94.1988
"Brazil"	76	80.7441	82.805	84.6868	86.3072	87.9655	89.3718	90.6062	91.9153	93.0638	94.0511	95.0391	95.8648	96.7675	97.612	98.2019	98.9552	99.736
"Brunei Darussalam"	96	82.695	84.2747	85.6658	87.0153	88.2883	89.4927	90.5873	91.7419	92.8407	93.9279	94.9941	95.8371	96.7538	97.4476	98.2689	98.8958	99.6595
"Bulgaria"	100	79.424	80.5147	81.4295	82.2286	82.987	83.7566	84.4989	85.1503	85.8088	86.483	87.1607	87.8032	88.4791	89.2118	89.8653	90.4757	91.1727
"Burkina Faso"	854	63.6259	67.0758	70.337	73.5894	76.7746	79.8829	82.6945	85.1575	87.8336	89.8367	91.7384	93.6834	95.1914	96.5944	97.7763	98.9322	99.9584
"Cabo Verde"	132	77.728	79.8541	81.785	83.7049	85.3318	86.953	88.4938	89.9423	91.1713	92.482	93.507	94.6449	95.6133	96.5428	97.3611	98.2456	99.0056
"Cambodia"	116	74.0023	77.3453	80.2791	83.0029	85.4371	87.6131	89.5741	91.3108	92.9891	94.2317	95.417	96.3843	97.2983	98.2011	99.115	99.8242	100.4725
"Canada"	124	85.6107	86.7316	87.778	88.7503	89.6905	90.5468	91.3938	92.2152	93.0241	93.8153	94.5828	95.2969	96.0419	96.8365	97.5183	98.172	98.9596
"Chad"	148	56.0393	58.7563	61.5855	64.3966	67.3158	70.1635	73.2887	76.2696	79.3297	81.9496	84.9342	87.5603	90.2702	92.5844	94.9482	96.8841	98.7004
"Channel Islands"	830	84.1426	85.2113	86.1525	87.1134	88.0423	88.8291	89.6338	90.4565	91.2694	92.1347	92.9206	93.616	94.3215	95.1418	95.8347	96.5892	97.4032
"Chile"	152	86.4915	88.1458	89.6108	90.8632	92.0873	93.2472	94.1794	95.1303	95.9724	96.7606	97.6062	98.3635	99.1759	99.9913	100.6496	101.3932	102.034
"China"	156	79.5781	81.223	82.6039	83.8324	85.1125	86.3165	87.3678	88.4462	89.5256	90.5644	91.6485	92.6768	93.6213	94.6637	95.5297	96.518	97.5367
"China, Hong Kong SAR"	344	88.4572	89.7501	90.819	91.8277	92.7271	93.5536	94.4197	95.2985	96.1455	96.8558	97.5285	98.2752	98.9597	99.6245	100.3719	101.0052	101.6233
"China, Macao SAR"	446	84.5717	85.9383	87.1526	88.2905	89.2675	90.3251	91.3618	92.2583	93.2404	94.044	94.8496	95.6579	96.4827	97.2031	98.0743	98.8829	99.5958
"Colombia"	170	79.8093	81.1634	82.5091	83.7361	84.7728	85.7858	86.7542	87.625	88.5312	89.4006	90.2492	91.0107	91.9052	92.6526	93.5668	94.2556	95.0544
"Comoros"	174	68.1216	70.7894	73.3733	75.8844	78.4104	80.6176	82.8951	84.8912	86.7109	88.3946	90.0648	91.5449	93.0079	94.2721	95.2284	96.4803	97.6363
"Costa Rica"	188	83.733	84.876	85.9648	86.9209	87.914	88.8165	89.6911	90.5181	91.4409	92.2409	92.9658	93.6671	94.4013	95.1001	95.7464	96.46	97.2241
"Croatia"	191	82.4488	83.5732	84.6911	85.6389	86.6223	87.4688	88.3909	89.2048	90.0767	90.9011	91.6801	92.4609	93.2833	94.2135	94.8738	95.5311	96.2818
"Cuba"	192	83.2708	84.5308	85.5657	86.5285	87.5055	88.4859	89.3017	90.2108	91.0007	91.738	92.6491	93.2939	94.0441	94.7422	95.5089	96.2171	96.9869
"Curacao"	531	82.6637	83.907	84.9792	85.9293	86.7944	87.6918	88.5189	89.3173	90.198	90.9729	91.7693	92.5385	93.246	94.0183	94.7451	95.4403	96.139
"Cyprus"	196	84.0117	85.2083	86.2987	87.2255	88.1811	89.1124	89.9297	90.7621	91.5936	92.3311	93.1307	93.803	94.6937	95.4641	96.0909	96.9575	97.6869
"Czech Republic"	203	83.0988	84.2347	85.2135	86.1817	87.0395	87.9159	88.7524	89.584	90.3728	91.1383	91.9706	92.6858	93.4668	94.1843	94.902	95.6978	96.4455
"Dem. People's Republic of Korea"	408	76.281	78.0535	79.6009	80.8809	82.0623	83.1511	84.1865	85.1478	86.0855	86.9983	87.8184	88.6956	89.5013	90.3168	91.1371	91.9257	92.657
"Democratic Republic of the Congo"	180	63.5056	66.3919	69.1996	71.7953	74.1495	76.6581	78.8142	80.8344	82.824	84.8865	86.5899	88.216	89.6395	90.9135	92.2228	93.3977	94.4468
"Denmark"	208	83.8025	84.8822	85.8692	86.7832	87.6859	88.5955	89.5016	90.3129	91.1549	92.0897	92.793	93.5531	94.2174	95.0021	95.6727	96.5193	97.211
"Djibouti"	262	66.5404	68.8395	70.9826	73.2135	75.2957	77.2952	79.3947	81.3898	83.3092	85.2004	86.8763	88.4564	89.8212	91.2032	92.6156	93.9355	95.1095
"Dominican Republic"	214	78.8131	80.1936	81.3202	82.2627	83.1703	84.0873	84.8353	85.6211	86.3322	87.0343	87.8247	88.5486	89.217	89.874	90.4759	91.1641	91.8013
"Ecuador"	218	80.9798	82.6643	84.1124	85.4883	86.6937	87.8581	88.9273	90.0177	90.9482	91.8745	92.7006	93.6326	94.4928	95.2994	96.1131	96.9232	97.561
"Egypt"	818	75.8815	77.54	78.9935	80.2262	81.4263	82.4928	83.4823	84.366	85.3437	86.3252	87.0799	87.9236	88.7704	89.579	90.2694	90.9646	91.7985
"El Salvador"	222	79.8233	81.5306	82.8892	84.1879	85.3304	86.292	87.3311	88.2342	89.0645	89.7738	90.6422	91.3593	92.0447	92.7134	93.2032	93.8246	94.5394
"Eritrea"	232	69.3068	72.261	74.8647	77.208	79.3386	81.3271	83.0703	84.7839	86.0614	87.2981	88.6364	89.7231	90.6616	91.4089	92.1166	93.0035	93.7051
"Estonia"	233	82.7957	83.865	84.7331	85.6168	86.4203	87.1476	87.9189	88.7428	89.4251	90.116	90.8188	91.5881	92.2949	92.994	93.7249	94.4937	95.2809
"Fiji"	242	75.6593	77.4219	79.2005	80.73	82.2191	83.878	85.2489	86.6323	87.9074	89.2569	90.3616	91.4257	92.5598	93.4864	94.3278	95.3299	96.1861
"Finland"	246	85.3029	86.5146	87.6351	88.6293	89.6087	90.5421	91.4763	92.3124	93.2102	94.0159	94.8635	95.6307	96.398	97.1875	97.9165	98.6705	99.4685
"France"	250	86.7176	88.0178	89.1673	90.1841	91.2209	92.1768	93.1353	93.9769	94.8324	95.7295	96.5016	97.3645	98.1606	98.8975	99.6049	100.369	101.1456
"French Guiana"	254	84.8081	86.357	87.7249	89.1026	90.29	91.5051	92.585	93.5786	94.4876	95.429	96.3339	97.3532	98.2003	98.9369	99.8173	100.5961	101.4608
"French Polynesia"	258	81.041	82.6468	84.0505	85.32	86.5101	87.6335	88.6921	89.743	90.6952	91.5892	92.5068	93.3647	94.2919	95.1622	95.9433	96.769	97.4925
"Gambia"	270	64.9377	67.5892	70.0275	72.424	74.5459	76.8795	78.6778	80.4798	82.1712	83.6628	85.2277	86.6466	88.0416	89.0834	90.095	91.0068	91.9616
"Georgia"	268	80.213	81.437	82.5986	83.6178	84.4569	85.2911	86.1956	87.045	87.7439	88.6706	89.4613	90.2711	91.0691	91.8353	92.5765	93.2374	93.8563
"Germany"	276	84.9133	86.1538	87.3181	88.3634	89.3618	90.3812	91.3618	92.3116	93.1712	93.9758	94.7716	95.7183	96.517	97.2778	98.005	98.677	99.457
"Ghana"	288	65.1765	67.3264	69.2423	71.3981	73.5295	75.4512	77.3352	79.1786	80.849	82.5612	84.2616	85.843	87.2895	88.5432	89.8421	91.0914	92.0169
"Greece"	300	85.4356	86.5512	87.6223	88.5286	89.5482	90.4387	91.289	92.1824	92.8972	93.703	94.4842	95.276	96.0274	96.7427	97.5195	98.1819	98.8841
"Grenada"	308	77.9839	79.3951	80.7443	82.0803	83.1309	84.2355	85.3623	86.3106	87.3483	88.3429	89.2736	90.2521	90.9693	91.8626	92.6783	93.5062	94.2402
"Guadeloupe"	312	86.1722	87.6867	89.0054	90.1948	91.3885	92.4612	93.4956	94.472	95.4348	96.3413	97.3142	98.2501	99.0317	99.8928	100.7184	101.4848	102.3084
"Guam"	316	83.986	85.741	87.4097	89.0417	90.5195	91.9111	93.2838	94.4858	95.5778	96.6225	97.6295	98.5215	99.4634	100.3347	101.1382	101.9547	102.7041
"Guatemala"	320	77.893	79.6354	81.1496	82.4056	83.5951	84.588	85.5108	86.4153	87.239	88.0144	88.8109	89.4209	90.0931	90.925	91.5137	92.0324	92.723
"Guinea"	324	63.0952	66.661	70.2028	73.8804	77.3353	80.6619	84.2029	87.1643	89.9985	92.391	94.3827	96.4747	98.029	99.5413	100.8375	102.0393	103.1544
"Guinea-Bissau"	624	60.4527	63.3672	66.0663	69.058	71.9123	74.7562	77.4889	80.1625	82.8638	85.2753	87.6478	89.765	91.6352	93.4857	95.0663	96.7247	97.8912
"Guyana"	328	71.0015	72.4635	73.6985	74.7867	75.7625	76.6921	77.6887	78.7343	79.5792	80.5024	81.4195	82.2905	83.1989	84.0181	84.9485	85.803	86.6493
"Haiti"	332	68.4171	71.2314	74.1665	76.8564	79.4738	82.0011	84.4802	86.7346	88.8736	90.9471	92.854	94.4962	95.8723	97.2353	98.252	99.3702	100.4041
"Honduras"	340	78.0656	79.7135	81.1572	82.449	83.5002	84.4604	85.4631	86.4689	87.3681	88.2699	88.9694	89.9071	90.702	91.4832	92.2094	92.8508	93.5937
"Hungary"	348	80.4275	81.532	82.499	83.3545	84.1626	84.9113	85.6683	86.4474	87.1441	87.8321	88.4908	89.2337	89.9332	90.6271	91.4061	92.1187	92.867
"Iceland"	352	85.5767	86.7095	87.6911	88.625	89.5495	90.3942	91.1822	92.0705	92.947	93.8515	94.5252	95.2857	95.9805	96.7118	97.3983	98.1679	98.9155
"India"	356	72.844	75.9092	78.7538	81.316	83.7236	85.9205	87.9004	89.5986	91.293	92.668	94.0647	95.359	96.4609	97.6444	98.5693	99.6033	100.4108
"Indonesia"	360	73.6505	75.4309	77.0791	78.4524	79.8019	81.1554	82.1952	83.5101	84.5799	85.5947	86.536	87.3068	88.2103	89.0859	89.9188	90.7976	91.5894
"Iran (Islamic Republic of)"	364	78.7076	80.036	81.0722	82.1083	82.8593	83.6927	84.3437	85.0018	85.7292	86.3221	86.8704	87.6603	88.2543	88.8217	89.408	90.0082	90.6646
"Iraq"	368	74.0821	75.5937	76.7737	77.886	78.9011	79.8684	80.7766	81.6152	82.4267	83.1914	83.8972	84.7227	85.4086	86.084	86.713	87.5201	88.2386
"Ireland"	372	84.7652	86.1064	87.2779	88.3957	89.407	90.3693	91.3523	92.1766	93.0963	93.8774	94.7272	95.4461	96.162	96.8112	97.5667	98.1762	98.958
"Israel"	376	85.7215	87.0779	88.3481	89.6079	90.7653	91.8843	92.9301	93.9917	95.0117	96.1346	97.0316	97.9993	98.846	99.7268	100.316	101.1179	101.9324
"Italy"	380	87.1304	88.4231	89.5416	90.5771	91.607	92.6273	93.5093	94.4552	95.4113	96.1713	97.0546	97.8332	98.8005	99.5239	100.2678	101.0054	101.8082
"Jamaica"	388	79.9399	81.1445	82.1571	83.2032	84.0362	84.8703	85.6805	86.4013	87.2378	88.0252	88.7768	89.4449	90.1736	90.8193	91.5537	92.2826	92.9559
"Japan"	392	88.3904	89.6084	90.6352	91.6805	92.6411	93.6014	94.387	95.2243	96.0307	96.7581	97.5387	98.3036	98.9944	99.8222	100.6314	101.2415	102.0236
"Jordan"	400	77.9302	79.2453	80.4731	81.4735	82.4653	83.4531	84.3469	85.1001	86.0289	86.8074	87.5348	88.2963	89.0482	89.7841	90.4713	91.2726	91.9221
"Kazakhstan"	398	76.1413	77.4209	78.5056	79.5129	80.4689	81.3051	82.3139	83.202	84.0195	84.7322	85.4518	86.2049	86.9413	87.6099	88.4455	89.135	89.7361
"Kiribati"	296	72.0073	74.0065	75.9063	77.7092	79.468	81.1374	82.7247	84.292	85.6086	87.0013	88.2098	89.5446	90.5622	91.748	92.9075	93.796	94.861
"Kuwait"	414	77.8082	78.998	80.0377	81.0444	82.0188	82.7628	83.5392	84.3689	85.0353	85.7537	86.5508	87.1931	87.9112	88.6096	89.4276	90.0781	90.7323
"Kyrgyzstan"	417	76.5845	77.9296	79.0526	80.1365	81.1734	82.0178	82.8705	83.6869	84.4753	85.1316	85.9623	86.6314	87.2151	87.8408	88.5039	89.2007	89.9091
"Lao People's Democratic Republic"	418	71.0899	74.3022	77.1578	79.911	82.5751	84.8397	86.9916	88.9285	90.7066	92.2904	93.6707	94.8835	96.0262	97.0128	97.8011	98.6552	99.3892
"Latvia"	428	80.4634	81.4535	82.3073	83.16	83.882	84.6858	85.4624	86.1717	86.8531	87.5337	88.2418	88.8435	89.6051	90.2609	90.8409	91.5245	92.1776
"Lebanon"	422	83.5124	85.3475	87.0021	88.6364	90.1819	91.6859	93.0518	94.4205	95.6605	96.8234	97.8637	98.8965	99.6363	100.4755	101.1478	101.8051	102.6156
"Liberia"	430	65.2975	68.2027	70.9287	73.5022	75.7539	77.888	79.8012	81.6024	83.3029	84.775	85.9487	87.1536	88.5042	89.5243	90.5778	91.5476	92.3525
"Libya"	434	76.8059	78.2203	79.3334	80.3457	81.3146	82.2025	83.0749	83.9037	84.69	85.4551	86.2812	86.9559	87.6534	88.3483	89.0955	89.8103	90.5231
"Lithuania"	440	80.59	81.5885	82.5455	83.2654	83.9661	84.8156	85.5724	86.1892	86.8169	87.4405	88.2305	88.7846	89.4753	90.1158	90.8089	91.5222	92.2076
"Luxembourg"	442	85.5928	86.9128	88.0908	89.2413	90.3113	91.3785	92.3099	93.1984	93.9653	94.8874	95.8341	96.6462	97.5055	98.3083	99.0841	99.7721	100.5919
"Madagascar"	450	70.1296	73.0983	75.7363	78.2013	80.3944	82.4896	84.2607	86.1002	87.755	88.952	90.2305	91.5076	92.4393	93.3959	94.2921	95.141	95.9988
"Malaysia"	458	79.2145	80.6208	81.8678	82.9419	84.031	84.9079	85.8356	86.7624	87.6113	88.4288	89.2883	90.0117	90.7032	91.5695	92.3209	93.0208	93.8115
"Maldives"	462	80.4573	82.2954	83.8779	85.2907	86.4862	87.5056	88.5714	89.4815	90.512	91.429	92.1713	93.0163	93.8357	94.6529	95.2976	96.01	96.7441
"Mali"	466	62.0255	66.0341	69.9392	73.947	77.7066	81.1287	84.3557	87.2985	89.9404	92.3175	94.2484	95.9442	97.6135	99.1018	100.4982	101.4847	102.5685
"Malta"	470	83.9163	85.1451	86.2591	87.3383	88.3724	89.3382	90.2844	91.2419	92.1449	92.9343	93.6748	94.5714	95.3855	96.2586	96.9715	97.8016	98.5616
"Martinique"	474	86.6008	88.2163	89.5942	90.8754	92.1353	93.2859	94.3724	95.3744	96.3905	97.2764	98.2472	99.1448	99.8754	100.7929	101.5194	102.4229	103.2049
"Mauritania"	478	67.1378	68.8821	70.2911	71.6861	72.9339	74.1206	75.3199	76.1363	77.2043	78.1944	78.9732	79.8768	80.774	81.5561	82.2706	82.9884	83.5729
"Mauritius"	480	79.9005	81.1941	82.2903	83.2889	84.2358	85.1004	85.9308	86.7067	87.4715	88.341	89.0411	89.8073	90.5805	91.3189	92.0009	92.8653	93.5499
"Mayotte"	175	85.0366	86.4232	87.6784	88.8411	89.905	91.0107	91.99	92.93	93.7587	94.6615	95.4738	96.3573	97.1657	97.9595	98.7686	99.5127	100.3013
"Mexico"	484	81.2764	82.7338	83.9971	85.1307	86.1732	87.1803	88.1874	89.1137	89.9385	90.828	91.5626	92.4094	93.2554	94.1432	94.8761	95.5967	96.3387
"Micronesia (Fed. States of)"	583	72.4527	73.9461	75.3361	76.4167	77.5829	78.8368	79.7957	80.9304	81.8696	82.841	83.8092	84.8352	85.7813	86.7427	87.6382	88.6236	89.4385
"Mongolia"	496	77.0062	79.8344	82.361	84.7861	87.1457	89.1681	91.1116	92.6834	94.1209	95.5061	96.798	97.8014	98.6379	99.3672	100.1288	101.0026	101.504
"Montenegro"	499	80.1401	81.2806	82.2763	83.1186	83.9675	84.6937	85.5483	86.4225	87.1779	87.9641	88.7835	89.5892	90.4131	91.2285	92.0219	92.8047	93.6522
"Morocco"	504	78.0141	80.4575	82.6595	84.6533	86.4795	88.2362	89.5957	90.8797	91.8532	92.7821	93.6361	94.5566	95.5241	96.2128	96.8311	97.5401	98.3023
"Myanmar"	104	70.5168	72.1369	73.7396	75.0925	76.2902	77.3852	78.5441	79.6051	80.5006	81.5308	82.3718	83.1136	83.9945	84.817	85.5475	86.2676	87.2126
"Nepal"	524	74.4991	77.2809	79.6814	81.673	83.3494	84.9702	86.2477	87.4708	88.6161	89.5448	90.5146	91.3792	92.1904	92.9331	93.7676	94.4924	95.249
"Netherlands"	528	84.8994	85.966	86.8681	87.7956	88.6459	89.4558	90.345	91.1439	91.9171	92.666	93.4237	94.2204	94.9433	95.608	96.4579	97.2373	98.0076
"New Caledonia"	540	81.6378	83.1205	84.3705	85.4196	86.4887	87.5	88.4857	89.3897	90.3232	91.1713	92.0148	92.7486	93.6304	94.4227	95.2257	96.0307	96.7404
"New Zealand"	554	85.1583	86.4134	87.6146	88.7449	89.7768	90.8477	91.8654	92.7332	93.6062	94.5206	95.4421	96.3445	97.1389	97.9198	98.6433	99.3587	100.0969
"Nicaragua"	558	80.5489	82.5096	84.1568	85.4976	86.7367	87.8266	88.8189	89.6816	90.5734	91.2861	92.0098	92.7773	93.4752	94.2196	94.8813	95.6237	96.2412
"Niger"	562	65.909	68.784	71.4938	73.9577	76.2728	78.3283	79.9381	81.5487	83.016	84.4223	85.567	86.5817	87.5278	88.3259	89.1361	89.9378	90.6561
"Nigeria"	566	56.63	59.665	62.6384	65.6453	68.5519	71.6016	74.6944	77.744	80.7827	83.594	86.7403	89.3466	91.7519	93.7286	95.6286	97.4803	99.182
"Norway"	578	85.1447	86.2259	87.2559	88.1898	89.0938	89.9899	90.828	91.6677	92.5446	93.2957	94.0666	94.7499	95.6113	96.311	96.9866	97.7185	98.5173
"Oman"	512	81.3861	82.8181	84.127	85.2208	86.2211	87.1286	88.0342	88.8608	89.6336	90.4161	91.1408	91.8092	92.4964	93.2987	93.9844	94.5985	95.2292
"Other non-specified areas"	158	84.2496	85.4366	86.5643	87.588	88.5131	89.4758	90.3612	91.2041	92.0248	92.8909	93.6705	94.4855	95.1892	95.9262	96.6441	97.3751	98.1631
"Pakistan"	586	69.6451	71.3545	72.771	74.1776	75.4319	76.7343	77.8074	78.9535	80.0333	81.1327	82.2529	83.3097	84.304	85.2327	86.315	87.3359	88.2075
"Panama"	591	82.4808	83.6764	84.6944	85.5708	86.3181	87.167	87.8705	88.6064	89.3209	90.035	90.7726	91.3406	92.0486	92.6419	93.3099	93.9962	94.5289
"Papua New Guinea"	598	67.4777	69.2501	70.7896	72.1773	73.4262	74.6259	75.7533	76.9856	77.9809	79.0044	79.9582	81.0139	81.9755	82.9451	83.9085	84.9047	85.8238
"Paraguay"	600	77.1243	78.2641	79.4091	80.4192	81.3935	82.3578	83.2312	84.0717	84.944	85.8713	86.7132	87.4793	88.3524	89.067	89.8979	90.4698	91.1859
"Peru"	604	79.864	81.8421	83.4557	85.1138	86.4408	87.8135	89.0501	90.2189	91.2931	92.4883	93.4164	94.3201	95.1492	96.0609	97.0294	97.7404	98.5158
"Philippines"	608	74.096	75.6928	77.1231	78.4674	79.852	81.2339	82.4699	83.6567	84.7624	85.7481	86.8464	87.7759	88.7988	89.7319	90.7779	91.7898	92.5932
"Poland"	616	83.0308	84.2107	85.1215	85.9702	86.9523	87.8841	88.7541	89.5338	90.4032	91.19	91.9521	92.7049	93.4002	94.1082	94.8547	95.6128	96.2995
"Portugal"	620	85.5542	86.8722	88.0412	89.1694	90.2531	91.2142	92.1793	93.1236	93.9894	94.8941	95.6861	96.5351	97.4276	98.2599	99.0067	99.7269	100.4866
"Puerto Rico"	630	84.9657	86.076	87.1088	88.0149	88.9313	89.7722	90.608	91.4555	92.297	93.0975	93.8213	94.5574	95.3031	95.9875	96.743	97.4091	98.1502
"Qatar"	634	81.7487	83.0186	84.0681	85.0025	85.9057	86.7965	87.6959	88.49	89.311	90.1071	90.8106	91.5937	92.3147	93.0682	93.7676	94.4949	95.2258
"Republic of Korea"	410	86.9183	88.4557	89.7749	90.93	92.0334	93.0395	93.9753	94.8894	95.808	96.6396	97.3428	98.0546	98.7932	99.4874	100.2041	100.9583	101.5822
"Republic of Moldova"	498	77.445	78.622	79.7683	80.7728	81.7978	82.6876	83.6839	84.3364	85.142	85.7384	86.5272	87.2132	87.8635	88.5573	89.1647	89.558	90.3449
"Reunion"	638	85.039	86.4207	87.6575	88.7848	89.8818	90.9093	91.891	92.8946	93.7229	94.7007	95.5286	96.3152	97.0715	97.9299	98.7387	99.4636	100.2284
"Romania"	642	80.0696	81.2414	82.221	83.1387	83.9513	84.8151	85.6143	86.3561	87.0843	87.8166	88.6549	89.4116	90.1571	90.8584	91.5584	92.3404	92.997
"Russian Federation"	643	77.5577	78.6722	79.5663	80.416	81.1906	81.9904	82.7039	83.4086	84.0561	84.7393	85.3986	86.0752	86.7388	87.4993	88.15	88.8133	89.5186
"Saint Lucia"	662	79.7407	80.9984	82.1209	83.0469	83.9277	84.7915	85.6554	86.4789	87.3087	88.0413	88.7833	89.456	90.234	90.9688	91.6285	92.4185	93.0664
"Saint Vincent and the Grenadines"	670	77.0849	78.3218	79.3472	80.3802	81.2387	82.0858	82.9031	83.6505	84.3607	85.0529	85.877	86.5209	87.1418	87.9883	88.6644	89.4124	90.0795
"Samoa"	882	79.3056	81.2785	83.1699	84.7548	86.1825	87.5644	88.8199	89.964	91.1035	92.075	92.7884	93.6723	94.4919	95.1935	95.9191	96.6301	97.4445
"Sao Tome and Principe"	678	70.883	72.4481	73.8788	75.2008	76.3332	77.473	78.4625	79.5842	80.5116	81.3527	82.167	83.0875	83.8479	84.4861	85.3873	86.1851	87.0088
"Saudi Arabia"	682	77.9154	79.235	80.5685	81.5447	82.5169	83.3483	84.2581	84.9994	85.8255	86.6057	87.3726	88.0915	88.8458	89.6025	90.2637	91.0058	91.7047
"Senegal"	686	72.0729	75.5721	78.8797	82.0609	85.0517	87.8072	90.1894	92.4431	94.1956	95.9844	97.5751	98.6691	99.7632	100.8746	101.8663	102.7609	103.5552
"Serbia"	688	79.6585	80.8032	81.8574	82.805	83.6934	84.5705	85.379	86.2031	86.9988	87.7484	88.5462	89.3253	90.0167	90.7855	91.3964	92.2617	92.8917
"Seychelles"	690	80.0577	81.2446	82.345	83.3179	84.1772	84.9659	85.8476	86.6349	87.4209	88.1625	88.9449	89.6506	90.3031	91.0942	91.8612	92.5082	93.2772
"Sierra Leone"	694	55.127	58.2058	61.1041	63.726	66.3646	68.6925	71.0495	73.089	75.1796	77.0302	78.7876	80.379	81.9071	83.2842	84.5271	85.6718	86.7667
"Singapore"	702	87.9672	89.7106	91.4664	92.7732	94.1493	95.3282	96.3582	97.4415	98.5319	99.42	100.0341	100.8007	101.6376	102.29	102.9926	103.5267	104.2714
"Slovakia"	703	81.5632	82.6132	83.493	84.3224	85.2169	85.9594	86.6691	87.4946	88.2109	88.8794	89.5807	90.2911	90.9946	91.6934	92.4096	93.0176	93.7366
"Slovenia"	705	84.9784	86.0975	87.1773	88.1984	89.164	90.0255	90.9232	91.7885	92.6089	93.4045	94.1527	94.9435	95.6711	96.4634	97.2464	98.0166	98.8104
