"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Bulgaria"	100	73.0282	74.555	75.738	76.9348	78.067	79.241	80.4238	81.5919	82.5446	83.4975	84.4076	85.2597	85.9645	86.6211	87.4108	88.0225	88.8693
"Burkina Faso"	854	61.0815	64.4663	67.572	70.581	73.6149	77.0436	80.2198	83.233	85.6668	88.0555	89.9605	91.5869	92.9628	94.4885	95.4774	96.7227	97.6838
"Cabo Verde"	132	74.3507	76.6221	78.8734	81.1862	83.24	84.8727	86.4768	88.0115	89.2259	90.4977	91.6021	92.7684	93.7183	94.7064	95.4678	96.2737	97.0447
"Cambodia"	116	70.0684	73.3985	76.6203	79.693	82.6817	84.7092	86.7581	88.5307	90.0005	91.3161	92.4749	93.6347	94.5864	95.3072	96.1174	97.1249	97.7082
"Canada"	124	82.3704	83.8628	85.093	86.1687	87.197	88.1695	89.0753	89.8901	90.8191	91.6035	92.3839	93.1282	94.0275	94.7251	95.5289	96.2051	96.9188
"Chad"	148	53.978	56.6304	59.287	61.9673	64.8316	67.5656	70.2917	73.1731	76.2634	79.3963	82.5561	85.2416	88.0967	90.3545	92.3851	94.5312	96.0803
"Channel Islands"	830	81.018	82.5623	83.9387	85.0503	86.0273	86.9328	87.8013	88.6366	89.5255	90.4093	91.1941	92.0069	92.7856	93.6208	94.4113	95.1218	95.924
"Chile"	152	81.2384	83.0443	84.6251	86.0445	87.294	88.513	89.4696	90.5129	91.4958	92.3611	93.1598	93.9907	94.8742	95.7096	96.3819	96.9923	97.8797
"China"	156	76.9414	78.9275	80.6726	82.3533	83.9906	85.4665	86.5419	87.629	88.5943	89.6004	90.6435	91.7117	92.7411	93.7456	94.7121	95.5172	96.5677
"China, Hong Kong SAR"	344	83.1273	84.5438	85.7012	86.787	87.7646	88.6825	89.6829	90.5107	91.2589	92.0968	92.9539	93.7559	94.4421	95.2214	95.965	96.5386	97.1075
"China, Macao SAR"	446	81.0034	82.9558	84.4267	85.6264	86.7268	87.7781	88.7978	89.8552	90.7185	91.7242	92.5683	93.3905	94.1188	94.9171	95.7756	96.6435	97.2924
"Colombia"	170	73.2494	75.0766	76.8699	78.6375	80.2762	81.7224	83.0041	84.0397	85.1664	86.067	86.9009	87.727	88.5465	89.4427	90.2859	91.0119	91.8512
"Comoros"	174	64.9237	67.5541	69.8478	72.1743	74.7761	77.4412	79.8001	82.291	84.4671	86.1805	87.6977	89.1901	90.5563	91.9103	92.9554	94.2181	95.1468
"Costa Rica"	188	79.511	81.3743	82.9407	84.1838	85.2961	86.3493	87.2203	88.1009	89.0976	89.8787	90.5837	91.2958	92.0223	92.8415	93.476	94.2354	94.9474
"Croatia"	191	76.5114	78.2599	79.9693	81.4991	82.7832	83.8804	84.9258	85.8805	86.6918	87.53	88.3604	89.256	90.0995	90.859	91.4796	92.2579	93.0175
"Cuba"	192	79.8154	81.5792	83.1333	84.3826	85.5326	86.5646	87.5667	88.4876	89.2971	90.0953	90.8873	91.6732	92.4249	93.1301	93.8509	94.5922	95.3076
"Curacao"	531	77.2961	79.0084	80.7954	82.1795	83.3819	84.4503	85.4168	86.3923	87.2526	88.1068	88.9031	89.7399	90.4969	91.3028	92.0645	92.7987	93.5413
"Cyprus"	196	80.3766	82.0964	83.5349	84.7261	85.71	86.72	87.6089	88.5145	89.4266	90.2181	91.0679	91.8552	92.642	93.3978	94.1441	94.7811	95.6041
"Czech Republic"	203	77.9267	79.6742	81.1488	82.486	83.6563	84.7191	85.694	86.5339	87.4004	88.2811	89.1368	89.9928	90.7144	91.566	92.2453	93.096	93.8159
"Dem. People's Republic of Korea"	408	69.6024	71.677	73.5011	75.1499	76.9325	78.4245	80.0588	81.5805	82.8459	83.9502	85.0985	85.981	86.7425	87.6941	88.4763	89.1953	89.946
"Democratic Republic of the Congo"	180	60.7335	63.5628	66.258	68.6413	70.9551	73.3112	75.6596	77.8197	80.165	82.4715	84.4551	86.1207	87.4533	88.7352	90.1532	91.2242	92.3477
"Denmark"	208	80.5488	82.142	83.5995	84.7698	85.8698	86.8055	87.6705	88.6689	89.4876	90.2961	91.1694	91.9836	92.6385	93.4272	94.0536	94.8256	95.632
"Djibouti"	262	63.5148	65.5999	67.6453	69.7018	71.5932	73.5225	75.8065	78.224	80.5399	82.7155	84.6159	86.2165	87.5667	88.9929	90.3695	91.6503	92.65
"Dominican Republic"	214	73.0266	74.7217	76.3933	77.7586	79.2441	80.5679	81.7166	83.069	84.0538	84.992	85.8063	86.6541	87.3143	87.9638	88.7192	89.4027	89.9693
"Ecuador"	218	76.0828	78.3913	80.2532	82.1107	83.523	84.8288	86.1728	87.1105	88.2396	89.1055	90.0971	91.0279	91.8854	92.6736	93.5162	94.2318	94.9673
"Egypt"	818	71.7061	73.5441	75.1075	76.6365	78.1738	79.584	81.0208	82.4733	83.8054	84.9426	85.8186	86.5427	87.3631	88.1259	88.9527	89.6726	90.4855
"El Salvador"	222	71.2855	73.6655	75.6182	77.5619	79.4062	80.7928	82.1168	83.1675	84.0797	85.1351	85.9156	86.6014	87.3829	88.0674	88.7715	89.5356	90.1886
"Eritrea"	232	65.2472	67.9809	70.5933	73.0616	75.3775	77.6125	79.7446	81.8399	83.5493	84.9379	86.1676	87.3426	88.3783	89.3064	89.8398	90.7633	91.5254
"Estonia"	233	74.2354	75.9423	77.603	79.0921	80.3183	81.3865	82.3987	83.3959	84.2257	84.9638	85.8334	86.5668	87.489	88.1832	88.9776	89.6868	90.4218
"Fiji"	242	69.8441	71.6418	73.6075	75.4988	77.461	79.4052	81.2891	82.7851	84.1773	85.4431	86.7778	87.8889	88.9687	90.0546	90.761	91.7051	92.5884
"Finland"	246	80.4555	82.1079	83.4117	84.5937	85.5865	86.6677	87.6504	88.5611	89.4907	90.4026	91.3563	92.0977	92.8649	93.6828	94.4183	95.155	95.9233
"France"	250	81.2969	82.8009	84.0665	85.1511	86.2152	87.2713	88.2131	89.1881	89.9924	90.8627	91.7466	92.5894	93.393	94.0442	94.9998	95.7235	96.4139
"French Guiana"	254	78.9787	81.1096	82.7606	84.1935	85.4969	86.6617	87.7302	88.8809	89.8712	90.8395	91.9061	92.8401	93.6523	94.5536	95.2823	96.1587	96.8988
"French Polynesia"	258	77.0647	79.1382	81.0159	82.8443	84.3576	85.5904	86.6629	87.5983	88.6274	89.5104	90.5845	91.4419	92.2964	93.0657	93.9139	94.7914	95.5987
"Gambia"	270	62.4205	64.8515	67.0941	69.3334	71.3103	73.4358	75.6271	77.6408	79.7626	81.6887	83.3441	84.9468	86.2085	87.393	88.5143	89.4592	90.2604
"Georgia"	268	73.5888	75.2311	76.825	78.2812	79.6663	80.9218	82.1291	83.1751	84.14	85.081	85.9301	86.6988	87.6292	88.3444	89.1197	89.8164	90.5657
"Germany"	276	80.8907	82.5615	84.0261	85.1957	86.2764	87.433	88.2539	89.3007	90.1772	91.0978	91.8926	92.7763	93.4763	94.2735	95.07	95.8303	96.5665
"Ghana"	288	63.2737	65.4083	67.0943	68.8769	70.6732	72.2681	74.083	75.9353	77.9032	79.6699	81.9112	83.7471	85.1789	86.4404	87.7149	89.0529	90.1905
"Greece"	300	80.3697	81.9773	83.2066	84.3187	85.3545	86.3888	87.3635	88.2842	89.1234	89.9251	90.7606	91.4802	92.4547	93.2589	94.1115	94.854	95.4983
"Grenada"	308	73.4984	75.1484	76.7611	78.3723	79.7397	81.3379	82.6673	83.8839	84.9856	85.9255	86.9698	87.7829	88.553	89.3467	90.2628	91.1332	91.8456
"Guadeloupe"	312	79.9315	81.6711	83.2162	84.5272	85.776	86.9074	88.1046	89.113	90.1639	91.1568	92.0572	93.0227	93.8452	94.741	95.5399	96.2964	97.0908
"Guam"	316	79.5103	81.798	83.7182	85.3372	86.7843	88.336	89.6239	90.8891	92.0086	93.1012	94.2011	95.1213	96.0989	96.7797	97.7197	98.6494	99.4007
"Guatemala"	320	71.2909	73.4117	75.3623	77.1204	78.7827	80.4056	81.793	83.0973	84.2462	85.1603	86.0149	86.7581	87.5816	88.2954	88.9022	89.5387	90.3453
"Guinea"	324	62.1434	65.5451	68.9712	72.3254	75.8944	79.3595	83.2003	86.2589	88.6766	91.1321	93.2963	95.2083	96.7772	98.3637	99.8641	100.8543	101.9227
"Guinea-Bissau"	624	57.0692	59.9419	62.5476	65.3153	68.0387	70.7662	73.4904	76.3089	79.4403	82.3673	84.8686	86.8546	88.6078	90.6328	92.3151	93.9142	95.2354
"Guyana"	328	66.5214	67.8608	68.8951	69.8035	70.7103	71.592	72.5071	73.6143	74.6039	75.5685	76.7782	78.0441	79.1844	80.5962	81.7248	82.9445	84.0269
"Haiti"	332	64.2298	67.063	69.832	72.5567	75.3101	78.2779	81.1824	83.4934	85.5774	87.6026	89.3772	91.1202	92.7567	93.931	95.344	96.4084	97.2783
"Honduras"	340	73.4473	75.3865	77.136	78.8641	80.4647	81.8785	83.3688	84.5082	85.5365	86.5382	87.3329	88.1223	88.9948	89.7046	90.354	91.1803	91.8258
"Hungary"	348	73.7937	75.3285	76.7297	78.1033	79.3515	80.6312	81.7624	82.8293	83.769	84.6654	85.4583	86.2267	87.0164	87.7012	88.5391	89.2771	90.0002
"Iceland"	352	83.2564	84.7437	85.9098	86.9305	87.7772	88.7562	89.7038	90.5452	91.4249	92.2445	93.0201	93.7513	94.3633	95.2227	95.8796	96.7567	97.4806
"India"	356	70.1374	73.1295	76.0274	78.8495	81.7468	84.1441	86.1681	87.9226	89.5012	90.9007	92.452	93.7932	94.9385	96.0242	96.9131	97.8873	98.982
"Indonesia"	360	69.6643	71.4254	73.1255	74.6719	76.1728	77.6444	79.1795	80.6314	82.1966	83.4317	84.6143	85.4831	86.306	87.3032	88.1463	88.9276	89.6983
"Iran (Islamic Republic of)"	364	76.769	78.3659	79.6724	80.9624	82.1262	83.1952	84.095	85.1066	85.9165	86.5301	86.9505	87.5148	88.131	88.6744	89.1611	89.8007	90.4513
"Iraq"	368	69.7869	71.3212	72.6464	73.8497	75.0752	76.2433	77.381	78.5625	79.6055	80.779	81.9039	83.0357	84.1683	85.2284	85.9282	86.5996	87.3754
"Ireland"	372	81.2707	83.0901	84.4812	85.7403	86.6799	87.6764	88.7445	89.635	90.4433	91.3364	92.2135	93.0625	93.8922	94.5598	95.4223	96.0816	96.792
"Israel"	376	82.9283	84.5004	85.7839	87.0467	88.3141	89.468	90.6225	91.6223	92.6615	93.7403	94.6144	95.619	96.4471	97.2607	97.9756	98.7277	99.5347
"Italy"	380	82.691	84.1743	85.336	86.4816	87.5773	88.6631	89.6563	90.6495	91.6446	92.5353	93.3676	94.2184	95.1106	95.8785	96.6394	97.589	98.391
"Jamaica"	388	75.5848	77.2009	78.6227	79.9482	81.1824	82.4731	83.5511	84.5256	85.4696	86.3622	87.1162	87.8257	88.5606	89.3168	90.0568	90.7645	91.3928
"Japan"	392	82.274	83.621	84.7879	85.8756	86.9269	87.9851	88.8715	89.8515	90.648	91.4577	92.2705	93.1377	93.9568	94.7726	95.4422	96.1945	96.9288
"Jordan"	400	74.9433	76.4399	77.941	79.2076	80.5227	81.8286	83.0978	84.2079	85.1938	86.1184	86.8542	87.7143	88.3704	89.1557	89.8373	90.5586	91.2394
"Kazakhstan"	398	66.9435	68.439	69.8407	71.1603	72.4287	73.7059	74.9986	76.4103	77.7196	78.93	80.1635	81.2286	82.126	82.9538	83.8254	84.5303	85.4058
"Kiribati"	296	65.851	67.8255	69.6363	71.6198	73.5639	75.4816	77.5449	79.6177	81.4737	83.0519	84.4577	85.399	86.506	87.7135	88.59	89.7003	90.7548
"Kuwait"	414	75.7808	77.0622	78.3261	79.2979	80.43	81.5723	82.5034	83.6022	84.5414	85.4724	86.1339	86.7989	87.5424	88.2058	88.9397	89.607	90.1483
"Kyrgyzstan"	417	68.9909	70.5206	71.991	73.4121	74.67	75.7854	77.0468	78.4251	79.7295	80.798	81.8874	82.8833	83.7317	84.5623	85.3772	86.0229	86.6596
"Lao People's Democratic Republic"	418	68.4034	71.4524	74.3644	77.1354	80.1304	82.896	85.0811	87.033	88.7883	90.2701	91.6719	92.9438	93.9788	95.013	95.9088	96.7492	97.6051
"Latvia"	428	71.3376	72.893	74.2927	75.656	76.9945	78.3576	79.5686	80.6554	81.5705	82.5166	83.2453	84.1735	84.888	85.7148	86.4103	87.1052	87.908
"Lebanon"	422	80.4375	82.8171	84.6289	86.3182	87.8895	89.4534	90.9255	92.18	93.2523	94.5639	95.52	96.535	97.2027	98.0638	98.8009	99.5713	100.267
"Liberia"	430	63.4211	66.229	68.7432	71.0317	73.2816	75.5066	77.4251	79.6446	81.6612	83.7697	85.0073	86.2878	87.3552	88.4354	89.3743	90.2707	91.1006
"Libya"	434	71.578	73.1671	74.5115	75.9614	77.302	78.6018	79.8276	81.1003	82.5146	83.627	84.751	85.5982	86.3806	87.1114	87.8158	88.586	89.3761
"Lithuania"	440	69.957	71.6426	73.2218	74.6725	76.0139	77.3341	78.6933	79.6103	80.6514	81.5513	82.4522	83.3776	84.144	84.8972	85.6735	86.4229	87.0642
"Luxembourg"	442	81.7484	83.4173	84.8036	85.9619	87.1267	88.191	89.3529	90.2831	91.3358	92.1074	93.1403	93.9241	94.7814	95.675	96.3491	97.0761	97.9524
"Madagascar"	450	67.1706	70.0152	72.6264	75.0479	77.5042	79.9474	82.2921	84.2647	85.753	87.2231	88.2912	89.6805	90.4893	91.678	92.5858	93.2607	94.044
"Malaysia"	458	74.9896	76.7794	78.3305	79.8202	81.2971	82.7135	83.8912	84.9088	85.9518	86.7836	87.587	88.5358	89.2419	89.9359	90.7165	91.5085	92.3847
"Maldives"	462	78.9159	81.1424	83.0278	84.8029	86.1233	87.2735	88.2091	89.2243	90.2111	90.9098	91.7392	92.5866	93.2536	94.052	94.7132	95.3543	96.1918
"Mali"	466	62.3248	66.0882	69.8191	73.432	77.0678	80.7036	84.1253	87.0711	89.6052	91.8711	93.9338	95.5942	97.2514	98.6314	99.707	100.7711	101.8624
"Malta"	470	81.1523	82.9357	84.365	85.6658	86.7854	87.7813	88.734	89.712	90.6514	91.4425	92.4022	93.2667	94.0346	94.8396	95.6311	96.3356	97.0937
"Martinique"	474	80.7565	82.535	84.0178	85.3862	86.6293	87.8437	88.9532	90.0476	91.0459	92.0513	92.9635	93.9162	94.7701	95.6842	96.5325	97.3841	98.1961
"Mauritania"	478	64.2287	65.958	67.3086	68.5947	69.671	70.6864	71.7514	72.619	73.7367	74.5578	75.6671	76.7128	77.7498	78.8539	79.8701	81.1689	82.3147
"Mauritius"	480	73.428	75.2004	76.7341	78.2124	79.8245	81.2866	82.5364	83.5792	84.4775	85.4042	86.2692	87.1516	87.9771	88.6872	89.4895	90.2216	90.8987
"Mayotte"	175	79.1901	81.1775	82.7848	84.0972	85.2345	86.3118	87.2834	88.3077	89.2388	90.2099	91.0717	91.938	92.8077	93.6345	94.4951	95.3229	96.2341
"Mexico"	484	77.0025	78.9356	80.726	82.469	83.78	84.9977	86.0004	87.052	87.9627	88.9783	89.8293	90.6019	91.5084	92.3346	92.9512	93.6946	94.5185
"Micronesia (Fed. States of)"	583	70.5211	71.8265	72.9822	73.9558	75.0819	76.0757	77.202	78.6305	79.7752	80.9739	82.2297	83.5428	84.7681	85.7812	86.6926	87.5365	88.4384
"Mongolia"	496	68.9295	72.0983	75.1263	78.1313	80.7386	82.8012	84.633	86.2377	87.762	88.9488	90.3447	91.185	92.1244	92.8861	93.7549	94.5513	95.3101
"Montenegro"	499	76.2605	77.7643	79.0291	80.2493	81.4705	82.568	83.7963	84.8581	85.7751	86.4946	87.3051	88.12	89.0583	89.7587	90.4982	91.3475	92.1558
"Morocco"	504	76.2241	78.7877	81.1123	83.4325	85.5569	87.1959	88.6509	89.797	90.9434	91.9296	92.7608	93.5302	94.4087	95.1238	95.8087	96.2251	96.9471
"Myanmar"	104	66.5559	68.1733	69.5976	70.8972	72.1482	73.3964	74.584	75.8598	77.0846	78.4397	79.649	80.9502	82.0152	83.2462	84.1716	85.0019	85.8843
"Nepal"	524	71.7664	74.5558	77.0426	79.4303	81.6162	83.6041	85.0318	86.339	87.4239	88.2847	89.2775	90.1447	90.9258	91.9664	92.6568	93.1398	93.9391
"Netherlands"	528	81.9282	83.4704	84.653	85.6892	86.6478	87.558	88.4114	89.2582	90.0822	90.9587	91.7276	92.5325	93.3231	94.1503	94.8561	95.5979	96.2892
"New Caledonia"	540	76.585	78.5342	80.4417	81.9987	83.4222	84.5947	85.8195	86.7166	87.7158	88.6542	89.4739	90.3156	91.1903	92.0617	92.8252	93.5912	94.3593
"New Zealand"	554	82.3912	83.9963	85.2837	86.4699	87.6178	88.5948	89.6626	90.6114	91.6082	92.4392	93.2833	94.2431	94.9698	95.7514	96.5301	97.3634	97.9787
"Nicaragua"	558	75.131	77.6523	79.8494	81.6631	83.2373	84.5924	85.6258	86.6148	87.5454	88.3787	89.1135	89.954	90.7116	91.5998	92.2195	92.8855	93.6175
"Niger"	562	64.2734	67.0824	69.5118	71.8361	74.1059	76.2065	78.0019	79.8827	81.8674	83.5518	84.9628	86.0411	87.0644	87.7967	88.6167	89.2535	90.0791
"Nigeria"	566	56.0241	58.7276	61.5402	64.4131	67.183	70.0478	72.9108	75.9804	79.1055	82.2429	85.4315	87.9226	90.0731	92.2506	94.2563	95.9849	97.7106
"Norway"	578	81.8826	83.4391	84.6862	85.7637	86.7317	87.6597	88.4945	89.3141	90.1123	91.0439	91.9256	92.7363	93.5569	94.2756	95.0255	95.7205	96.5322
"Oman"	512	77.8439	79.8377	81.7628	83.4643	84.9376	86.029	86.9126	87.7545	88.5654	89.3998	90.0364	90.7853	91.5373	92.2545	92.9798	93.6005	94.2262
"Other non-specified areas"	158	79.2587	81.1761	82.7264	83.9011	85.0295	86.0601	86.9758	87.9172	88.7662	89.7275	90.5346	91.407	92.2021	92.9716	93.6892	94.5859	95.2308
"Pakistan"	586	67.8671	69.3863	70.6318	71.8506	73.0782	74.173	75.3301	76.5568	77.6894	79.0945	80.5102	81.953	83.3431	84.6458	85.8009	86.6942	87.6126
"Panama"	591	77.1396	78.9075	80.5643	81.9143	83.0622	84.1236	85.0805	85.9956	86.8168	87.5738	88.2817	89.0808	89.7687	90.2942	91.017	91.6615	92.3812
"Papua New Guinea"	598	63.4724	65.1798	66.6465	68.112	69.2893	70.3825	71.5559	72.7151	73.6342	74.7684	76.0956	77.376	78.8355	80.2148	81.5101	82.9319	84.3108
"Paraguay"	600	73.0486	74.2826	75.5205	76.6701	77.7313	79.0313	80.1445	81.3456	82.7792	83.8417	84.7398	85.5686	86.3684	87.0296	87.9823	88.5805	89.3865
"Peru"	604	75.027	77.465	79.6223	81.7818	83.4517	84.778	86.21	87.3518	88.5064	89.5477	90.5888	91.5563	92.4289	93.3298	94.1313	95.0298	95.8144
"Philippines"	608	67.4525	69.0288	70.5857	72.1281	73.5715	75.3601	76.8529	78.4366	79.849	81.3515	82.4827	83.5183	84.5317	85.5585	86.4257	87.4084	88.3238
"Poland"	616	75.8198	77.6276	79.1558	80.7118	81.9722	83.1339	84.094	85.0382	85.9418	86.8455	87.5699	88.3947	89.2549	90.0544	90.739	91.4226	92.2027
"Portugal"	620	80.476	82.2204	83.5635	84.8216	85.9535	86.9841	88.1221	89.0564	89.9713	90.8805	91.7437	92.7048	93.5711	94.4995	95.2419	95.9367	96.7567
"Puerto Rico"	630	77.9878	79.7528	81.2158	82.3292	83.5016	84.4537	85.3426	86.276	87.1608	87.8797	88.681	89.5261	90.2542	91.0936	91.8995	92.6139	93.3915
"Qatar"	634	79.7169	81.3841	82.8061	84.157	85.3034	86.2637	87.1099	87.9874	88.7619	89.5492	90.2699	91.0529	91.7006	92.5144	93.1221	93.874	94.5467
"Republic of Korea"	410	80.7807	82.562	84.0792	85.2036	86.4213	87.5327	88.5025	89.4357	90.3897	91.3316	92.2595	92.9475	93.7399	94.4282	95.1769	95.8743	96.593
"Republic of Moldova"	498	69.5945	71.0743	72.4775	73.8908	75.2763	76.5238	77.783	79.0995	80.2993	81.4303	82.4481	83.1884	83.9447	84.7653	85.3455	86.0817	86.5585
"Reunion"	638	79.2797	81.2132	82.8051	84.0135	85.1631	86.2902	87.3546	88.3741	89.1839	90.0953	91.0382	91.9927	92.765	93.7116	94.4973	95.346	96.1989
"Romania"	642	73.4297	75.0527	76.5378	77.9384	79.2335	80.534	81.7999	82.8356	83.9631	84.8932	85.7365	86.5042	87.2084	87.9409	88.6782	89.4609	90.1679
"Russian Federation"	643	66.7384	68.2097	69.5746	70.9233	72.2193	73.3552	74.4378	75.7546	76.9514	78.1819	79.318	80.34	81.407	82.157	83.0686	83.8257	84.6576
"Saint Lucia"	662	74.8017	76.4649	77.9037	79.2844	80.6808	82.1089	83.37	84.344	85.3268	86.1131	86.9123	87.6951	88.5001	89.0911	89.9462	90.5938	91.3263
"Saint Vincent and the Grenadines"	670	73.1407	74.442	75.6381	76.9828	78.1103	79.2655	80.3263	81.558	82.6392	83.7002	84.6659	85.5692	86.3439	87.0265	87.7125	88.3598	88.9665
"Samoa"	882	73.4339	75.8377	78.1729	80.3556	82.0627	83.5325	84.8019	85.8648	87.018	88.1213	88.9974	89.8971	90.7019	91.5036	92.2353	92.9794	93.8305
"Sao Tome and Principe"	678	67.0534	68.5182	69.8403	70.9936	72.0585	73.1535	74.2415	75.4567	76.6342	77.7543	79.009	80.2046	81.3233	82.4413	83.5976	84.4077	85.3393
"Saudi Arabia"	682	75.5067	77.0667	78.5633	79.7999	81.0946	82.2784	83.4238	84.4473	85.5335	86.3577	86.9368	87.6747	88.3851	89.1223	89.7154	90.3971	91.0587
"Senegal"	686	68.3737	71.8818	75.386	78.8201	82.2944	84.9675	87.3194	89.4739	91.4534	93.0801	94.7565	95.9095	96.9954	97.8491	98.8503	99.8696	100.565
"Serbia"	688	74.4108	75.9222	77.3379	78.7597	80.1785	81.5542	82.6655	83.647	84.5589	85.5503	86.3516	87.1739	87.8802	88.6895	89.5015	90.327	91.0285
"Seychelles"	690	71.478	73.2432	74.8402	76.4018	77.9453	79.3142	80.5664	81.7135	82.7941	83.8218	84.7285	85.5447	86.3399	87.1183	87.7602	88.5755	89.2179
"Sierra Leone"	694	54.0635	57.0639	59.93	62.4315	64.9767	67.2267	69.3857	71.226	73.0005	74.9581	76.7423	78.5628	80.3397	82.0373	83.6894	85.1607	86.2336
"Singapore"	702	82.2082	84.0317	85.7269	87.2471	88.3837	89.6002	90.6516	91.7606	92.7391	93.7544	94.4905	95.2993	96.1075	97.0188	97.8569	98.4464	99.0043
"Slovakia"	703	74.7492	76.4042	77.8432	79.2074	80.6509	81.8852	82.8498	83.7626	84.6976	85.5265	86.2247	86.9592	87.6668	88.4786	89.2324	89.9378	90.5392
"Slovenia"	705	79.6514	81.3802	82.7276	83.9603	85.0569	85.962	86.9185	87.8182	88.7342	89.5779	90.3848	91.209	92.0575	92.8254	93.606	94.4162	95.1936
