"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Brazil"	76	77.5488	77.8632	78.2924	78.7014	79.1902	79.5363	79.8938	80.2098	80.6772	81.0656	81.3876	81.5884	82.0577	82.423	82.7061	83.0974	83.3882
"Brunei Darussalam"	96	79.9651	80.1043	80.5224	80.8694	81.2569	81.6352	82.0517	82.4342	82.7982	83.2563	83.5569	84.029	84.4131	84.7765	85.1916	85.5975	85.8795
"Bulgaria"	100	76.598	76.4386	76.3657	76.4477	76.4882	76.5557	76.672	76.8772	76.9642	77.1252	77.2282	77.3572	77.4644	77.6614	77.8394	77.8858	78.0857
"Burkina Faso"	854	58.6243	58.8726	59.1451	59.665	59.8493	60.1791	60.5629	61.0139	61.3733	61.86	62.1434	62.415	62.6787	63.0233	63.4928	63.88	64.0992
"Cabo Verde"	132	74.1596	74.4421	74.8087	75.2026	75.6503	76.0377	76.328	76.7473	76.9716	77.4508	77.7903	78.0979	78.3826	78.5996	78.983	79.1953	79.5439
"Cambodia"	116	69.5197	70.1664	70.5445	70.8869	71.2685	71.4608	71.9264	72.2459	72.4562	72.8904	73.1152	73.358	73.6619	73.7908	74.1956	74.2816	74.5949
"Canada"	124	83.344	83.537	83.7798	84.0648	84.3608	84.6617	84.9254	85.2683	85.6135	85.8758	86.224	86.4727	86.8182	87.0538	87.3624	87.7116	88.0114
"Chad"	148	51.2061	51.3903	51.8527	52.1654	52.5758	53.0773	53.5966	53.9005	54.3506	54.8644	55.3053	55.6282	56.033	56.5826	57.097	57.7507	58.167
"Channel Islands"	830	81.8396	81.9112	82.0834	82.4044	82.642	82.8956	83.1357	83.5712	83.8842	84.2862	84.5943	84.8495	85.1949	85.4752	85.7858	86.163	86.3683
"Chile"	152	84.081	84.5592	85.0324	85.482	85.9571	86.4324	86.8679	87.1922	87.6495	88.0132	88.3843	88.7237	89.0642	89.4429	89.7864	90.1268	90.5324
"China"	156	76.5743	76.9133	77.3723	77.8566	78.4155	78.9305	79.2778	79.7938	80.3001	80.7911	81.2668	81.6335	82.2159	82.7222	83.2468	83.7868	84.1142
"China, Hong Kong SAR"	344	86.2811	86.524	86.8808	87.1548	87.5261	87.8636	88.1743	88.5179	88.9419	89.2856	89.6101	89.9748	90.3954	90.7139	91.005	91.2734	91.6114
"China, Macao SAR"	446	82.1864	82.4739	82.8319	83.2217	83.5943	83.9847	84.412	84.8452	85.1476	85.5273	85.9065	86.2465	86.6077	86.9685	87.2233	87.6101	87.9247
"Colombia"	170	76.7476	77.0346	77.3156	77.6629	78.1124	78.4602	78.818	79.2179	79.5639	79.8996	80.2849	80.5655	80.8562	81.2428	81.4923	81.7619	82.0095
"Comoros"	174	63.8727	64.2622	64.7448	65.2518	65.8251	66.2715	66.7402	67.2064	67.7096	68.1779	68.7176	69.2791	69.796	70.2925	70.7273	71.1697	71.622
"Costa Rica"	188	81.174	81.34	81.5321	81.7785	82.0335	82.2887	82.5091	82.8465	83.1182	83.4463	83.7947	84.0075	84.2632	84.3865	84.6757	85.0187	85.1965
"Croatia"	191	79.7943	79.9598	80.1756	80.394	80.6914	81.0523	81.3138	81.6858	82.083	82.35	82.6191	82.9586	83.3482	83.503	83.7986	84.0878	84.4065
"Cuba"	192	80.781	80.9689	81.2196	81.4784	81.7979	82.0945	82.4206	82.7061	83.0337	83.3366	83.6298	84.0115	84.2587	84.4678	84.7857	84.9928	85.3451
"Curacao"	531	80.1646	80.3122	80.5368	80.7571	81.0809	81.4121	81.7497	82.0611	82.377	82.5903	82.9273	83.3665	83.4797	83.842	84.0808	84.3825	84.6487
"Cyprus"	196	81.661	81.854	82.0429	82.3001	82.6568	83.0014	83.3938	83.6987	83.9937	84.3506	84.6364	84.9767	85.3325	85.6639	85.8854	86.1932	86.4867
"Czech Republic"	203	80.6748	80.7471	80.9051	81.1343	81.3946	81.6878	81.9373	82.2304	82.5252	82.8499	83.1492	83.4916	83.8004	84.069	84.3725	84.6228	84.9112
"Dem. People's Republic of Korea"	408	72.7905	73.1674	73.7551	74.2902	74.7405	75.3068	75.6977	76.1195	76.4377	76.7925	77.1713	77.5258	78.0298	78.4274	78.807	79.1858	79.5946
"Democratic Republic of the Congo"	180	59.0851	59.5013	60.1351	60.541	60.9419	61.2878	61.7918	62.1435	62.46	62.7913	63.4199	63.5705	63.993	64.2933	64.4748	64.8238	65.2594
"Denmark"	208	81.3506	81.4711	81.6936	81.9991	82.2597	82.4948	82.879	83.1948	83.4792	83.7098	84.0469	84.3645	84.7216	84.9543	85.2755	85.5019	85.8252
"Djibouti"	262	62.3789	62.6926	63.0111	63.3689	63.7312	64.1851	64.5771	65.0059	65.6084	66.0228	66.5043	66.7722	67.2765	67.7142	68.2814	68.7019	69.1222
"Dominican Republic"	214	75.7733	75.8911	76.1076	76.4857	76.7145	76.9892	77.244	77.517	77.8516	78.1014	78.3943	78.7255	78.99	79.349	79.6392	79.8424	80.1646
"Ecuador"	218	77.9202	78.214	78.574	78.9385	79.3182	79.591	80.0057	80.3321	80.6358	80.8968	81.3151	81.6299	81.9501	82.2365	82.3839	82.7147	83.0522
"Egypt"	818	72.353	72.4886	72.8144	73.207	73.4477	73.7298	74.1305	74.4399	74.7109	75.0566	75.4407	75.6957	76.0182	76.3666	76.6105	76.836	77.117
"El Salvador"	222	76.5757	76.8251	77.1137	77.4856	77.8159	78.2583	78.6201	78.9387	79.2533	79.5984	79.9305	80.1376	80.5163	80.7323	81.0702	81.4137	81.6472
"Eritrea"	232	64.9238	65.5925	66.0543	66.4974	66.8925	67.3735	67.7193	68.1376	68.3231	68.5439	68.9161	69.1958	69.4205	69.6796	69.9403	70.2989	70.4267
"Estonia"	233	80.3466	80.2925	80.3805	80.6169	80.7914	80.9566	81.118	81.4518	81.6762	81.9061	82.2023	82.4439	82.6862	83.024	83.2622	83.5913	83.7707
"Fiji"	242	72.046	72.2016	72.3907	72.6935	72.947	73.3864	73.678	73.9794	74.3795	74.6682	74.9495	75.2903	75.795	76.1469	76.4654	76.8188	77.1067
"Finland"	246	82.9951	83.2426	83.451	83.769	84.1067	84.475	84.756	85.0487	85.3324	85.7239	86.0282	86.3286	86.5766	86.9169	87.2286	87.4347	87.8361
"France"	250	84.5445	84.7789	85.0907	85.4487	85.7848	86.182	86.4662	86.7575	87.1873	87.4538	87.7996	88.1172	88.3999	88.8684	89.2266	89.4055	89.786
"French Guiana"	254	82.3967	82.782	83.2589	83.711	84.2176	84.6635	85.0668	85.4698	85.9455	86.3723	86.7432	87.1885	87.5805	87.924	88.4066	88.7489	89.1705
"French Polynesia"	258	78.0922	78.3677	78.7722	79.1604	79.604	80.0379	80.4643	80.9967	81.4738	81.9509	82.4177	82.7752	83.2432	83.7464	84.0171	84.4727	84.7331
"Gambia"	270	60.2869	60.3956	60.7535	60.9573	61.3069	61.6007	62.0843	62.2913	62.5147	62.8076	63.1904	63.5337	63.751	64.0204	64.2513	64.6885	64.7727
"Georgia"	268	77.406	77.3723	77.5956	77.7574	78.0353	78.21	78.5009	78.7916	79.0686	79.3043	79.7174	80.154	80.3858	80.7318	80.9768	81.3534	81.5862
"Germany"	276	82.6736	82.817	83.0954	83.4064	83.7574	84.041	84.4948	84.8237	85.1495	85.5396	85.8427	86.1982	86.5803	86.9398	87.2797	87.6432	87.9833
"Ghana"	288	61.0503	61.1827	61.4107	61.7807	62.1043	62.4854	62.8496	63.2719	63.8262	64.3052	64.7545	65.1761	65.4719	65.9462	66.366	66.6099	67.0688
"Greece"	300	83.2078	83.4184	83.7153	84.0478	84.3186	84.7372	85.1808	85.4065	85.7897	86.1004	86.4946	86.8035	87.1169	87.4046	87.7188	88.077	88.4075
"Grenada"	308	74.8304	74.9045	75.1179	75.3391	75.5774	75.7985	76.1533	76.4419	76.8107	77.1378	77.5305	77.9422	78.305	78.5151	78.8255	79.0962	79.4457
"Guadeloupe"	312	83.8754	84.2588	84.6764	85.2117	85.7283	86.198	86.6634	87.1079	87.5196	87.957	88.361	88.863	89.213	89.5765	89.9432	90.2549	90.6631
"Guam"	316	81.2073	81.5494	82.0092	82.5546	82.9649	83.4164	83.8212	84.4007	84.7783	85.1592	85.5705	86.0355	86.5	86.7854	87.1115	87.5235	87.9618
"Guatemala"	320	74.4112	74.6705	75.0459	75.3632	75.7362	76.0615	76.3062	76.6074	76.8195	77.2259	77.5658	77.7935	78.1499	78.4422	78.6242	78.9568	79.2273
"Guinea"	324	58.0448	58.3258	58.6895	59.2303	59.6499	59.8053	60.4622	60.869	61.2107	61.346	61.9209	62.2604	62.71	63.0452	63.2398	63.3388	63.6322
"Guinea-Bissau"	624	55.5234	55.7035	55.9596	56.2392	56.5172	56.7197	56.9065	57.2771	57.4984	57.7743	58.0726	58.3134	58.646	58.7986	59.2487	59.5629	59.7556
"Guyana"	328	67.5209	67.3704	67.413	67.7261	67.8166	67.9994	68.2324	68.4766	68.7376	68.9422	69.4502	69.6873	70.0723	70.4103	70.8455	71.2139	71.6087
"Haiti"	332	63.848	64.1276	64.4298	64.8288	65.2496	65.7054	66.1396	66.489	66.8591	67.2893	67.7685	68.1616	68.3484	68.7896	68.9827	69.4027	69.8234
"Honduras"	340	74.8309	74.9935	75.2884	75.657	75.887	76.1541	76.4327	76.7353	77.0014	77.2886	77.6065	77.7905	78.101	78.3515	78.7283	78.9935	79.359
"Hungary"	348	77.7755	77.7523	77.7999	77.8841	78.0884	78.1819	78.4592	78.7832	78.9405	79.2133	79.4289	79.5741	79.8319	80.1322	80.2559	80.5938	80.8569
"Iceland"	352	83.4201	83.6117	83.8785	84.1483	84.4332	84.7384	85.101	85.4538	85.7206	85.9859	86.3816	86.6985	87.0128	87.2889	87.7721	88.0201	88.2866
"India"	356	68.5654	68.9651	69.4535	69.9908	70.3693	70.8424	71.251	71.7614	72.1947	72.5433	73.0253	73.5185	73.9211	74.3373	74.6529	75.0624	75.4559
"Indonesia"	360	69.9299	69.9914	70.2855	70.665	70.9087	71.2693	71.6174	71.9409	72.2042	72.5773	72.8534	73.2057	73.6106	73.9483	74.2669	74.5724	74.9668
"Iran (Islamic Republic of)"	364	75.4748	75.5955	75.7999	76.0436	76.4231	76.6451	76.9347	77.2066	77.4329	77.7029	77.9915	78.2081	78.5287	78.8496	79.0224	79.2289	79.4772
"Iraq"	368	70.6124	70.6537	70.9259	71.2302	71.4557	71.7512	71.9952	72.3044	72.682	72.896	73.2276	73.5233	73.856	74.1091	74.3645	74.6359	74.9583
"Ireland"	372	82.3059	82.5041	82.8327	83.1361	83.5172	83.8654	84.2434	84.5513	84.8411	85.2248	85.5194	85.8355	86.2614	86.5309	86.9565	87.2663	87.6272
"Israel"	376	83.4768	83.7184	84.0123	84.3835	84.699	85.0473	85.4075	85.7851	86.21	86.5346	86.9487	87.3374	87.6548	87.993	88.3796	88.7955	89.1216
"Italy"	380	84.9579	85.2564	85.6385	86.04	86.3888	86.8488	87.173	87.5889	88.0329	88.4007	88.7388	89.0701	89.469	89.8735	90.2513	90.6814	91.0345
"Jamaica"	388	77.1124	77.132	77.3266	77.5099	77.644	77.8819	78.162	78.4472	78.8527	79.0897	79.4159	79.7754	79.9749	80.302	80.6873	80.9115	81.0788
"Japan"	392	86.184	86.4314	86.7764	87.0947	87.4878	87.8713	88.2443	88.577	88.9299	89.2367	89.6624	89.9397	90.4234	90.6865	91.081	91.3776	91.7123
"Jordan"	400	74.7983	74.8763	75.1518	75.3807	75.6768	75.9428	76.3124	76.6068	76.9473	77.2622	77.4676	77.8546	78.1324	78.3479	78.6416	78.9646	79.3927
"Kazakhstan"	398	72.9031	72.7996	72.8279	72.8613	73.127	73.2305	73.4497	73.5711	73.9194	74.2436	74.3863	74.5256	74.7632	75.0048	75.2771	75.4444	75.6239
"Kiribati"	296	68.1115	68.2322	68.3991	68.651	69.0122	69.3245	69.6447	70.0276	70.1768	70.6607	70.8576	71.2225	71.5479	71.8475	72.1091	72.4293	72.7535
"Kuwait"	414	74.6818	74.6702	74.7793	74.8879	75.1196	75.3418	75.6026	75.801	76.1117	76.4383	76.6204	77.0221	77.3025	77.5611	77.8356	78.1279	78.3057
"Kyrgyzstan"	417	73.3163	73.216	73.3298	73.4253	73.6404	73.8476	74.1307	74.3464	74.6117	74.9188	75.2717	75.3746	75.6519	75.9011	76.0929	76.3038	76.4794
"Lao People's Democratic Republic"	418	66.7801	67.4169	67.9734	68.4467	68.8399	69.2516	69.5745	69.7691	70.3152	70.6438	70.904	71.2807	71.5364	71.5955	72.0455	72.3185	72.4008
"Latvia"	428	77.7353	77.5555	77.517	77.5452	77.7045	77.7953	77.8354	77.8541	77.9057	78.0815	78.2773	78.4104	78.5974	78.6589	78.7699	78.8693	78.9867
"Lebanon"	422	80.7049	81.0413	81.4661	81.7909	82.1863	82.4815	82.7858	83.1136	83.4333	83.7083	84.032	84.2562	84.4485	84.6859	85.0463	85.3099	85.5009
"Liberia"	430	60.7478	61.1512	61.4907	62.0781	62.3745	62.7432	63.1256	63.5806	63.9851	64.157	64.4493	64.6394	64.9221	65.3473	65.7653	65.8982	65.9969
"Libya"	434	73.5929	73.6812	73.864	74.0806	74.3879	74.7055	74.9874	75.2882	75.6608	76.0042	76.2122	76.5289	76.8047	77.1108	77.3797	77.742	77.9202
"Lithuania"	440	77.8948	77.7504	77.7514	77.7687	77.7773	77.8943	77.9797	78.1419	78.2226	78.4019	78.5831	78.5951	78.8058	79.0376	79.1109	79.377	79.4691
"Luxembourg"	442	83.3219	83.5613	83.935	84.302	84.6248	85.0111	85.4344	85.762	86.1426	86.5519	86.9097	87.2948	87.7087	88.1636	88.6203	88.8738	89.2901
"Madagascar"	450	65.7503	66.3937	66.8832	67.4138	67.8869	68.372	68.7517	69.1302	69.5571	69.854	70.1	70.5901	70.9788	71.2166	71.3521	71.6099	71.8264
"Malaysia"	458	76.1823	76.3303	76.5308	76.7836	77.1205	77.4898	77.8775	78.1651	78.5931	79.0084	79.2757	79.6099	79.7593	80.1225	80.423	80.8536	81.0809
"Maldives"	462	76.8618	77.1308	77.3634	77.6012	77.7767	78.0619	78.2578	78.5188	78.733	78.9174	79.2169	79.3211	79.5065	79.7562	80.0006	80.0839	80.3356
"Mali"	466	56.8168	57.6109	58.1495	58.8941	59.5139	60.0194	60.451	60.9495	61.319	61.8082	62.2801	62.6799	63.2807	63.6119	63.882	64.2883	64.4633
"Malta"	470	81.4931	81.6925	81.9402	82.2485	82.537	82.9821	83.2764	83.6749	84.0288	84.3867	84.7378	85.052	85.4526	85.8712	86.1286	86.4063	86.7896
"Martinique"	474	84.3042	84.7453	85.2299	85.6857	86.1622	86.5794	87.0339	87.4395	87.8662	88.2882	88.6732	89.0787	89.5058	89.937	90.2306	90.5867	90.8999
"Mauritania"	478	63.1779	63.1561	63.3109	63.5041	63.6424	63.8729	64.1529	64.2626	64.4817	64.7189	65.0228	65.4067	65.6768	65.8413	66.0986	66.3788	66.7203
"Mauritius"	480	77.0294	77.1489	77.3464	77.5751	77.8801	78.1649	78.5135	78.8873	79.2221	79.597	79.8796	80.1624	80.4887	80.7345	81.1562	81.5262	81.801
"Mayotte"	175	82.6879	83.0924	83.5728	84.0265	84.452	84.8671	85.381	85.8145	86.1595	86.6285	86.9874	87.3914	87.7646	88.131	88.4827	88.8392	89.2972
"Mexico"	484	78.4405	78.6821	79.0293	79.3476	79.7954	80.1801	80.5012	80.9654	81.3111	81.7057	82.0274	82.3596	82.7537	82.9894	83.3556	83.7018	84.0646
"Micronesia (Fed. States of)"	583	68.9252	68.9347	69.278	69.5187	69.9459	70.3294	70.6953	71.2051	71.6603	72.073	72.4937	72.8811	73.4332	73.8104	74.1979	74.6955	75.0554
"Mongolia"	496	72.8067	73.0622	73.4245	73.8193	74.1625	74.4197	74.8785	75.3238	75.7192	76.0095	76.3903	76.7586	77.1417	77.5534	77.8976	78.2224	78.4982
"Montenegro"	499	77.3485	77.3072	77.4785	77.5881	77.7763	77.958	78.1831	78.3849	78.5742	78.8026	79.0077	79.1839	79.3855	79.633	79.8085	80.1045	80.3149
"Morocco"	504	74.1492	74.484	74.7457	75.0905	75.4595	75.7891	76.2498	76.5325	76.8489	77.2184	77.5398	77.7459	78.1303	78.4387	78.6533	79.0568	79.3037
"Myanmar"	104	66.696	66.7344	66.8574	67.1997	67.4081	67.7385	67.9897	68.2762	68.649	68.9913	69.4923	69.6763	69.9709	70.3723	70.6269	71.0408	71.3093
"Nepal"	524	70.2437	70.7341	71.24	71.7425	72.1731	72.6805	73.0558	73.4613	73.8978	74.3018	74.6167	74.9393	75.2587	75.4409	75.8531	76.1146	76.4398
"Netherlands"	528	82.6581	82.77	82.9855	83.2826	83.5293	83.8231	84.1554	84.4524	84.7242	85.031	85.4259	85.7583	85.9884	86.4027	86.5905	86.8953	87.2771
"New Caledonia"	540	78.8518	79.1085	79.4598	79.8326	80.2662	80.602	81.0521	81.4147	81.8228	82.1839	82.5078	82.9733	83.3498	83.6237	84.001	84.3628	84.7918
"New Zealand"	554	82.9265	83.1564	83.3896	83.6905	84.0144	84.3686	84.6835	85.0958	85.4483	85.785	86.1805	86.6923	86.975	87.3719	87.7449	88.0909	88.3672
"Nicaragua"	558	77.1949	77.6133	78.1079	78.4657	78.8876	79.3659	79.7748	80.1918	80.6696	80.9915	81.2312	81.699	81.9747	82.3665	82.7709	82.9685	83.3345
"Niger"	562	61.3385	61.9186	62.2797	62.7297	63.0243	63.2016	63.4205	63.6796	64.1314	64.3516	64.6585	64.9376	65.1519	65.3435	65.5226	65.8415	66.2568
"Nigeria"	566	51.5175	51.7033	52.1577	52.486	52.9041	53.3943	53.6781	54.2223	54.5736	55.0214	55.3857	55.9921	56.4585	57.1108	57.6689	57.8718	58.5617
"Norway"	578	82.8625	82.9969	83.2563	83.5111	83.7533	83.9401	84.2632	84.5585	84.853	85.1643	85.4462	85.7709	86.0351	86.2399	86.5446	86.8875	87.1682
"Oman"	512	78.5389	78.8237	79.2639	79.7023	80.0647	80.5719	81.0166	81.4267	81.8445	82.1853	82.5306	82.9648	83.2568	83.6275	84.0576	84.4008	84.6779
"Other non-specified areas"	158	81.8713	82.0816	82.4472	82.7714	83.1283	83.4841	83.7861	84.2599	84.6417	84.9955	85.3686	85.698	86.0061	86.4536	86.7809	87.1119	87.4437
"Pakistan"	586	66.0094	66.2757	66.4372	66.951	67.3414	67.6419	68.0822	68.5443	68.9498	69.5392	69.9573	70.4578	70.7131	71.2445	71.7223	72.2101	72.567
"Panama"	591	79.896	79.9512	80.218	80.5214	80.7111	80.9586	81.2342	81.5286	81.7344	82.119	82.4158	82.721	82.9954	83.2125	83.4945	83.7924	83.8836
"Papua New Guinea"	598	63.5395	63.6059	63.8489	64.2059	64.4683	64.9783	65.3552	65.7432	66.2101	66.4165	66.9657	67.205	67.4166	67.8682	68.3107	68.7815	69.3352
"Paraguay"	600	73.9481	73.8635	73.9168	73.9792	74.263	74.3391	74.6741	74.8487	75.1678	75.3849	75.8508	76.1023	76.4648	76.6309	76.9443	77.0514	77.4182
"Peru"	604	76.543	76.8662	77.3157	77.7286	78.1898	78.5339	78.8494	79.2608	79.8067	80.1932	80.4369	80.8365	81.17	81.584	81.9853	82.2633	82.6107
"Philippines"	608	70.533	70.5657	70.7037	70.8473	71.1249	71.2788	71.6904	71.9784	72.2803	72.4453	72.8418	73.1966	73.3959	73.5603	73.9132	74.3518	74.6137
"Poland"	616	80.5364	80.5845	80.7753	80.9994	81.1632	81.4189	81.7067	81.9488	82.2653	82.5581	82.7764	83.0204	83.2735	83.5688	83.8911	84.1892	84.3581
"Portugal"	620	83.2876	83.6299	84.026	84.4302	84.8556	85.3016	85.7901	86.2178	86.7337	87.1057	87.5892	87.9608	88.3712	88.7513	89.2076	89.576	89.8688
"Puerto Rico"	630	82.6784	82.8711	83.1343	83.4327	83.6494	83.9908	84.2375	84.5201	84.7813	85.118	85.4651	85.7806	86.0215	86.3731	86.6871	86.9443	87.2102
"Qatar"	634	79.0955	79.1833	79.3567	79.6823	79.9105	80.1732	80.5555	80.8235	81.1404	81.4354	81.7695	82.0621	82.3412	82.6312	82.8867	83.0544	83.3972
"Republic of Korea"	410	84.5911	85.1163	85.5882	86.1699	86.6881	87.1701	87.6855	88.186	88.5696	88.9941	89.3582	89.8093	90.2284	90.5624	90.8882	91.329	91.6504
"Republic of Moldova"	498	74.3345	74.18	74.0852	74.1254	74.1506	74.2373	74.2559	74.402	74.5257	74.7073	74.8721	75.0438	75.2196	75.2344	75.4442	75.7207	75.9239
"Reunion"	638	82.6997	83.1279	83.5892	84.0495	84.4842	84.9095	85.3371	85.7569	86.186	86.6599	87.0333	87.3031	87.8162	88.2007	88.4729	88.9459	89.2761
"Romania"	642	77.3011	77.2037	77.3215	77.4273	77.6048	77.802	78.0673	78.3818	78.6204	78.8371	78.9686	79.2859	79.5926	79.6424	79.9482	80.2278	80.5359
"Russian Federation"	643	74.5771	74.3964	74.411	74.4612	74.5972	74.7219	74.8455	75.0036	75.2809	75.4819	75.634	75.7762	75.9532	76.1686	76.3612	76.5367	76.6793
"Saint Lucia"	662	76.8338	76.8697	77.012	77.1965	77.3864	77.6049	77.9304	78.1374	78.4056	78.6949	78.8811	79.2215	79.4072	79.7402	79.905	80.1048	80.5401
"Saint Vincent and the Grenadines"	670	73.9669	73.9014	74.0245	74.1162	74.3323	74.4922	74.8446	75.0056	75.2711	75.5401	75.6982	75.8494	76.1182	76.5073	76.7046	76.9407	77.1721
"Samoa"	882	75.985	76.2495	76.6048	76.9576	77.4192	77.8844	78.1871	78.587	78.95	79.3423	79.6865	79.9828	80.2975	80.6867	80.8945	81.2901	81.6586
"Sao Tome and Principe"	678	67.1572	67.1803	67.2478	67.443	67.6674	67.7916	68.0466	68.1227	68.4248	68.6403	68.8834	69.1954	69.4511	69.7149	70.0449	70.1812	70.6031
"Saudi Arabia"	682	74.6585	74.7956	74.9889	75.2841	75.5607	75.7902	76.0045	76.3456	76.5638	76.8819	77.0712	77.3009	77.5291	77.7653	77.9191	78.333	78.6431
"Senegal"	686	67.2272	67.6915	68.1285	68.605	69.0969	69.5511	69.9112	70.3662	70.7706	71.1644	71.6592	72.0388	72.4244	72.6834	73.2149	73.5388	73.9593
"Serbia"	688	76.7275	76.7483	76.927	77.1729	77.4442	77.6932	77.9206	78.1156	78.308	78.5705	78.9398	79.1404	79.3706	79.7268	79.8909	80.2279	80.425
"Seychelles"	690	77.1888	77.1947	77.3258	77.5803	77.7264	77.9482	78.1215	78.5139	78.7683	78.9797	79.1703	79.39	79.7286	79.8642	80.2446	80.4686	80.8154
"Sierra Leone"	694	50.1607	50.4666	51.103	51.4457	51.8152	52.2757	52.6994	52.9453	53.4336	53.6846	54.0905	54.3588	54.8364	54.7728	55.2006	55.2929	55.7038
"Singapore"	702	85.4634	85.8201	86.2724	86.6183	87.0207	87.4391	87.8983	88.371	88.7139	89.1357	89.4818	89.9412	90.2659	90.634	91.013	91.4173	91.7131
"Slovakia"	703	78.9517	78.8701	78.9453	79.0123	79.0974	79.3691	79.5461	79.7024	79.9906	80.1444	80.4107	80.6779	80.8515	81.2374	81.3968	81.677	81.9311
"Slovenia"	705	82.7223	82.9196	83.2123	83.5834	83.9118	84.2456	84.6074	84.8815	85.2584	85.6029	85.9375	86.311	86.6172	86.9905	87.3086	87.684	88.0097
