"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"French Polynesia"	258	1.6423	1.4634	1.322	1.2081	1.1207	1.0528	1.0133	0.9816	0.9704	0.9685	0.983	0.9985	1.0208	1.0384	1.0619	1.0889	1.1157
"Gabon"	266	3.2178	2.7743	2.4315	2.1716	1.9692	1.8206	1.6954	1.5852	1.497	1.4298	1.3703	1.3161	1.2743	1.2295	1.2021	1.1749	1.1568
"Gambia"	270	5.0909	4.4886	3.8653	3.2532	2.6978	2.297	2.0065	1.806	1.6523	1.5398	1.448	1.3769	1.3178	1.2595	1.2281	1.1945	1.1687
"Georgia"	268	1.6447	1.5924	1.5579	1.5338	1.5165	1.5064	1.4958	1.4869	1.4806	1.4759	1.4697	1.4618	1.4555	1.4552	1.4483	1.4447	1.4426
"Germany"	276	1.2619	1.2326	1.2141	1.2039	1.1986	1.1934	1.1934	1.1883	1.1861	1.1836	1.1799	1.1804	1.1817	1.1804	1.1799	1.1776	1.1805
"Ghana"	288	3.4907	3.0608	2.7328	2.4667	2.2545	2.0768	1.9307	1.8065	1.7012	1.601	1.515	1.4442	1.3848	1.3293	1.2796	1.245	1.2138
"Greece"	300	1.0042	0.8666	0.7743	0.7285	0.7116	0.7435	0.8091	0.8791	0.941	0.9888	1.0231	1.057	1.0797	1.108	1.1208	1.1352	1.1528
"Grenada"	308	1.7288	1.5174	1.3502	1.2191	1.1083	1.0306	0.9728	0.9367	0.9202	0.9229	0.9287	0.9518	0.9847	1.0154	1.0475	1.0803	1.1089
"Guadeloupe"	312	1.7596	1.5671	1.4293	1.3268	1.2551	1.1985	1.1682	1.1584	1.1759	1.2108	1.2421	1.2742	1.3022	1.3321	1.3617	1.3806	1.4009
"Guam"	316	1.9561	1.7523	1.595	1.4648	1.3585	1.2716	1.2021	1.1567	1.1207	1.0965	1.0876	1.0877	1.096	1.1164	1.1313	1.1522	1.1714
"Guatemala"	320	2.5734	2.1807	1.9189	1.7296	1.5955	1.4792	1.3906	1.3188	1.2551	1.2119	1.1636	1.1357	1.1119	1.095	1.088	1.0909	1.0896
"Guinea"	324	4.2433	3.6038	3.0611	2.6206	2.2953	2.0497	1.8769	1.7425	1.6354	1.5406	1.4683	1.4128	1.3601	1.3104	1.2751	1.2443	1.2112
"Guinea-Bissau"	624	4.0888	3.5224	3.0547	2.6805	2.37	2.1276	1.957	1.8086	1.6948	1.6014	1.5162	1.4459	1.3818	1.3289	1.2823	1.2402	1.2059
"Guyana"	328	2.0981	1.8785	1.7053	1.5745	1.4599	1.3678	1.2919	1.2298	1.1822	1.1448	1.1178	1.1029	1.0981	1.0907	1.1	1.1149	1.1284
"Haiti"	332	2.3895	2.0153	1.7763	1.611	1.4851	1.3721	1.2792	1.1974	1.1375	1.0901	1.0523	1.0302	1.0215	1.0107	1.0152	1.0224	1.0378
"Honduras"	340	1.7959	1.534	1.3737	1.2606	1.1628	1.0821	1.022	0.9711	0.9457	0.9298	0.9332	0.9434	0.9614	0.9758	0.9996	1.0304	1.0584
"Hungary"	348	1.2208	1.1987	1.1871	1.183	1.1813	1.1766	1.1789	1.1834	1.1814	1.181	1.1837	1.1846	1.187	1.1882	1.1863	1.1881	1.1866
"Iceland"	352	1.5694	1.3936	1.2633	1.1563	1.0735	1.0197	0.9966	0.9838	0.9952	1.0249	1.0526	1.0762	1.1031	1.1265	1.1496	1.1716	1.1814
"India"	356	1.956	1.7249	1.5548	1.4262	1.3269	1.2446	1.1747	1.1213	1.087	1.0621	1.0405	1.029	1.0311	1.0378	1.0506	1.0665	1.0875
"Indonesia"	360	1.9901	1.7623	1.6003	1.4734	1.363	1.2692	1.2016	1.1467	1.1173	1.1006	1.0907	1.0989	1.1154	1.14	1.1551	1.1838	1.2114
"Iran (Islamic Republic of)"	364	1.2778	1.0664	0.9149	0.8236	0.7694	0.7412	0.7417	0.779	0.8319	0.9037	0.9691	1.0256	1.0683	1.1059	1.1355	1.1597	1.1809
"Iraq"	368	3.8931	3.458	3.1085	2.8186	2.5754	2.3698	2.2014	2.0477	1.9294	1.8186	1.7271	1.6393	1.5645	1.5021	1.4419	1.3857	1.3439
"Ireland"	372	1.8235	1.7527	1.7068	1.6745	1.6496	1.6298	1.611	1.5959	1.5856	1.5722	1.5619	1.5531	1.5467	1.5395	1.5343	1.5256	1.5206
"Israel"	376	2.53	2.29	2.0988	1.9475	1.8136	1.7045	1.6123	1.5267	1.453	1.3944	1.3448	1.3112	1.2795	1.2563	1.2317	1.225	1.2153
"Italy"	380	1.313	1.2932	1.2881	1.2877	1.2895	1.2926	1.293	1.2955	1.2994	1.3028	1.3087	1.3114	1.3133	1.3201	1.3241	1.3242	1.3292
"Jamaica"	388	1.6479	1.4525	1.3096	1.198	1.1049	1.0416	1.0015	0.9751	0.9816	0.9865	1.0041	1.0339	1.0617	1.0946	1.1277	1.1569	1.1879
"Japan"	392	1.2816	1.2635	1.2546	1.2539	1.2541	1.2547	1.2562	1.2585	1.2604	1.2612	1.2645	1.2682	1.2711	1.2761	1.2782	1.2776	1.2835
"Jordan"	400	2.7618	2.3938	2.1238	1.9057	1.731	1.5744	1.4471	1.3365	1.2361	1.15	1.0924	1.0467	1.0151	0.996	0.9865	0.9911	1.0024
"Kazakhstan"	398	2.2056	1.9946	1.8327	1.7014	1.5828	1.4864	1.4081	1.347	1.2889	1.246	1.2192	1.2039	1.1922	1.1848	1.184	1.1875	1.1943
"Kenya"	404	3.6317	3.1762	2.8224	2.5398	2.3087	2.1198	1.9564	1.8178	1.6985	1.5902	1.4978	1.412	1.3331	1.2635	1.2118	1.1649	1.1301
"Kiribati"	296	3.1334	2.8067	2.5568	2.3498	2.1757	2.0287	1.899	1.7815	1.6895	1.6061	1.5324	1.4615	1.4046	1.3572	1.3179	1.2827	1.2591
"Kuwait"	414	1.6911	1.4908	1.3457	1.231	1.1429	1.087	1.048	1.0549	1.0783	1.1264	1.183	1.2326	1.2809	1.3116	1.3441	1.3634	1.3832
"Kyrgyzstan"	417	2.5171	2.2479	2.0517	1.898	1.7739	1.6587	1.5746	1.4922	1.4328	1.3793	1.3335	1.2975	1.2705	1.2583	1.2452	1.2356	1.2377
"Lao People's Democratic Republic"	418	2.339	1.9944	1.7526	1.5598	1.4003	1.2658	1.1502	1.0676	1.0031	0.9646	0.9319	0.9143	0.9199	0.9406	0.9646	0.9942	1.0277
"Latvia"	428	1.3705	1.36	1.363	1.3693	1.3758	1.3814	1.3869	1.3926	1.3996	1.404	1.4093	1.4144	1.4186	1.4196	1.4205	1.4274	1.4308
"Lebanon"	422	1.3595	1.2052	1.0934	1.0072	0.9545	0.929	0.9168	0.9303	0.9495	0.9816	1.0195	1.0565	1.0922	1.1205	1.1544	1.1748	1.2023
"Lesotho"	426	2.5751	2.2349	1.993	1.8117	1.666	1.5435	1.4514	1.3672	1.2993	1.2489	1.2024	1.1681	1.141	1.1166	1.1063	1.101	1.1042
"Liberia"	430	4.0045	3.4646	3.0077	2.6382	2.3394	2.1143	1.9444	1.8105	1.6951	1.604	1.5282	1.463	1.4005	1.3493	1.3095	1.2695	1.237
"Libya"	434	1.9414	1.6749	1.4604	1.291	1.1644	1.0555	0.9727	0.9177	0.8904	0.8837	0.8942	0.913	0.9491	0.9967	1.0446	1.0955	1.1378
"Lithuania"	440	1.4508	1.4334	1.428	1.4267	1.4268	1.4277	1.4336	1.4386	1.4415	1.4421	1.4467	1.4474	1.4475	1.4488	1.45	1.4571	1.4576
"Luxembourg"	442	1.4369	1.4115	1.3992	1.3907	1.3864	1.3861	1.3865	1.3853	1.3886	1.3866	1.3933	1.3958	1.39	1.3888	1.3921	1.3963	1.3989
"Madagascar"	450	3.7474	3.296	2.9307	2.6286	2.3801	2.1846	2.0245	1.8952	1.7846	1.6916	1.605	1.5333	1.4639	1.4122	1.3538	1.3127	1.2747
"Malawi"	454	4.4221	3.8804	3.4132	3.0045	2.6696	2.4065	2.1854	2.0176	1.8868	1.769	1.6783	1.5994	1.5281	1.46	1.4014	1.352	1.3129
"Malaysia"	458	1.5565	1.3761	1.235	1.1237	1.0384	0.9805	0.9428	0.9318	0.9313	0.94	0.9645	0.9866	1.0163	1.0467	1.0767	1.1076	1.1357
"Maldives"	462	1.6188	1.3624	1.1656	1.0168	0.9098	0.8399	0.8075	0.7918	0.8038	0.8394	0.8961	0.9549	1.0139	1.0719	1.113	1.1482	1.179
"Mali"	466	5.4437	4.5596	3.7014	2.9727	2.4602	2.1415	1.9046	1.7423	1.6137	1.5017	1.4157	1.3533	1.2957	1.2551	1.2153	1.194	1.171
"Malta"	470	1.2771	1.2141	1.1648	1.1483	1.154	1.1661	1.182	1.1959	1.2102	1.2251	1.2347	1.245	1.2537	1.2672	1.2757	1.2845	1.2936
"Martinique"	474	1.5371	1.3627	1.2382	1.1414	1.0751	1.0342	1.0267	1.0435	1.0796	1.1297	1.175	1.2132	1.2525	1.2791	1.3085	1.3266	1.3493
"Mauritania"	478	3.9229	3.4359	3.0358	2.6873	2.4099	2.1833	2.0158	1.8756	1.7614	1.6737	1.5929	1.5223	1.4637	1.4099	1.3648	1.3261	1.2939
"Mauritius"	480	1.1315	0.9731	0.8691	0.8022	0.7721	0.7806	0.8194	0.8816	0.9467	1.002	1.0566	1.0957	1.1234	1.1481	1.1705	1.1923	1.2042
"Mayotte"	175	3.2737	2.8404	2.5108	2.2576	2.0456	1.8601	1.7059	1.5575	1.4325	1.3243	1.2299	1.1511	1.0887	1.0431	1.0085	0.9961	0.9809
"Mexico"	484	1.782	1.5392	1.3543	1.2022	1.0788	0.9769	0.9142	0.8746	0.8553	0.8569	0.8688	0.8968	0.9353	0.9824	1.0303	1.0786	1.1135
"Micronesia (Fed. States of)"	583	2.6351	2.2765	2.026	1.8373	1.6829	1.5619	1.4539	1.3648	1.2968	1.237	1.1831	1.1383	1.1054	1.08	1.0675	1.0566	1.0526
"Mongolia"	496	2.062	1.8209	1.6486	1.5208	1.4226	1.3377	1.287	1.2557	1.2587	1.2752	1.3047	1.3331	1.3766	1.4055	1.427	1.4449	1.4619
"Montenegro"	499	1.332	1.1746	1.0459	0.957	0.9095	0.8871	0.8893	0.9191	0.9644	1.0044	1.049	1.0867	1.1208	1.1525	1.1756	1.1993	1.2246
"Morocco"	504	2.0005	1.7646	1.5866	1.4446	1.3233	1.2251	1.1509	1.0919	1.0526	1.0317	1.0157	1.0193	1.0363	1.059	1.0802	1.1157	1.1454
"Mozambique"	508	4.6729	4.0926	3.5267	2.9927	2.5465	2.2194	1.9949	1.8333	1.7074	1.6124	1.5252	1.4623	1.4019	1.3577	1.3232	1.2909	1.2614
"Myanmar"	104	1.7803	1.5724	1.4094	1.2864	1.1772	1.0955	1.0397	1.0013	0.9753	0.9672	0.9755	0.9924	1.0139	1.0439	1.0787	1.1163	1.1409
"Namibia"	516	2.8639	2.5034	2.2328	2.0219	1.8511	1.7046	1.5801	1.4643	1.3728	1.2926	1.229	1.1755	1.1413	1.1132	1.0952	1.0774	1.0786
"Nepal"	524	1.6238	1.3875	1.2438	1.1369	1.0496	0.9792	0.9374	0.9111	0.9017	0.9023	0.9174	0.9473	0.9801	1.0148	1.0478	1.0808	1.1116
"Netherlands"	528	1.5976	1.5551	1.5318	1.516	1.5028	1.4945	1.4878	1.4839	1.4791	1.4737	1.4714	1.4713	1.4685	1.4654	1.4672	1.4637	1.4633
"New Caledonia"	540	1.6951	1.5014	1.3593	1.2469	1.156	1.0906	1.0445	1.0241	1.0199	1.0271	1.0526	1.0858	1.1065	1.1422	1.1685	1.1982	1.2264
"New Zealand"	554	1.6496	1.4703	1.3393	1.2343	1.1538	1.0907	1.0551	1.0381	1.0405	1.0512	1.0725	1.1027	1.1236	1.147	1.1659	1.1931	1.2095
"Nicaragua"	558	1.7923	1.5578	1.3857	1.2444	1.1245	1.0413	0.9776	0.9353	0.9194	0.9138	0.9217	0.938	0.9619	0.9954	1.0311	1.0657	1.1044
"Niger"	562	7.0555	6.1949	5.2558	4.362	3.5859	2.9875	2.5393	2.2159	1.9919	1.8107	1.6796	1.5633	1.4716	1.3896	1.3266	1.2735	1.2303
"Nigeria"	566	4.9766	4.3631	3.7659	3.1886	2.6778	2.31	2.054	1.8667	1.7346	1.6276	1.5484	1.4786	1.4274	1.3799	1.3321	1.2975	1.2749
"Norway"	578	1.6415	1.595	1.5682	1.5497	1.5354	1.5239	1.5144	1.5072	1.5022	1.4961	1.4931	1.4911	1.4875	1.485	1.4813	1.4812	1.4784
"Oman"	512	2.1182	1.773	1.519	1.3153	1.1427	1.0076	0.907	0.8478	0.8119	0.7924	0.797	0.8264	0.8763	0.9332	0.9898	1.0442	1.0956
"Other non-specified areas"	158	0.7473	0.6466	0.6023	0.5973	0.6286	0.6937	0.7723	0.828	0.8746	0.905	0.9316	0.9574	0.9745	0.9921	1.007	1.0145	1.027
"Pakistan"	586	2.9134	2.4899	2.179	1.9615	1.7853	1.6408	1.5231	1.4229	1.3328	1.2506	1.1896	1.1392	1.1043	1.077	1.0589	1.0486	1.0502
"Panama"	591	1.9879	1.773	1.6097	1.473	1.3702	1.2835	1.2071	1.1632	1.1299	1.1035	1.0871	1.0854	1.089	1.1034	1.1187	1.1406	1.1663
"Papua New Guinea"	598	3.1317	2.7556	2.4626	2.2336	2.0505	1.893	1.7696	1.6633	1.5699	1.491	1.4253	1.3701	1.3194	1.274	1.2357	1.2068	1.1859
"Paraguay"	600	2.0377	1.7945	1.6219	1.4864	1.3794	1.2823	1.2055	1.1465	1.1041	1.0668	1.047	1.0356	1.0269	1.0299	1.0324	1.0424	1.0592
"Peru"	604	1.9854	1.7437	1.5631	1.4135	1.2869	1.178	1.1007	1.0365	0.989	0.9656	0.9542	0.951	0.9562	0.9745	1.003	1.0325	1.0633
"Philippines"	608	2.4586	2.1791	1.9733	1.8029	1.6662	1.545	1.4375	1.3535	1.2827	1.2207	1.1718	1.1289	1.1027	1.0826	1.0656	1.0551	1.0585
"Poland"	616	1.0259	0.8804	0.7876	0.7363	0.7215	0.7452	0.8046	0.8695	0.9371	0.98	1.0184	1.0553	1.0803	1.1016	1.1223	1.1366	1.1542
"Portugal"	620	0.9482	0.811	0.7333	0.6879	0.6847	0.7156	0.7786	0.854	0.9124	0.9549	0.9916	1.0191	1.0432	1.068	1.0852	1.1021	1.1166
"Puerto Rico"	630	1.2727	1.1112	0.9889	0.9042	0.8524	0.8397	0.8365	0.8662	0.9096	0.9553	1.0019	1.0347	1.0675	1.1014	1.1301	1.1545	1.1813
"Qatar"	634	1.5998	1.3842	1.2181	1.0907	0.9924	0.9209	0.8801	0.8478	0.8388	0.8491	0.8688	0.9033	0.9391	0.979	1.0119	1.0525	1.0931
"Republic of Korea"	410	1.1454	1.1297	1.1237	1.1191	1.1177	1.1163	1.119	1.1218	1.1283	1.1283	1.1323	1.1377	1.1428	1.143	1.1452	1.1431	1.1435
"Republic of Moldova"	498	0.9372	0.8071	0.7281	0.6857	0.6844	0.7271	0.7972	0.8683	0.9265	0.9678	1.0021	1.0316	1.0545	1.0754	1.093	1.1049	1.119
