"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Equatorial Guinea"	226	4.9989	4.8107	4.599	4.3922	4.1968	4.0121	3.8554	3.7129	3.5829	3.4656	3.3688	3.2775	3.1934	3.1251	3.0521	2.9909	2.9374
"Eritrea"	232	4.4911	4.3547	4.213	4.0667	3.9176	3.8	3.6814	3.5762	3.4782	3.3974	3.3105	3.2455	3.1783	3.114	3.0529	3.0047	2.947
"Estonia"	233	1.8359	1.9396	2.0104	2.0633	2.1065	2.136	2.1646	2.1852	2.2061	2.2175	2.2288	2.243	2.2547	2.2631	2.2713	2.2788	2.2828
"Ethiopia"	231	4.5077	4.2503	4.0098	3.7878	3.6083	3.4471	3.308	3.1876	3.0856	2.991	2.9074	2.8342	2.755	2.6861	2.6222	2.5674	2.5134
"Fiji"	242	2.8483	2.8703	2.8581	2.8364	2.801	2.7681	2.7281	2.6995	2.6634	2.622	2.5786	2.5382	2.504	2.4726	2.4498	2.421	2.4037
"Finland"	246	1.9363	2.0052	2.0512	2.0879	2.1181	2.1436	2.1602	2.1768	2.1942	2.204	2.216	2.2285	2.2361	2.2469	2.2527	2.2598	2.2622
"France"	250	2.162	2.2178	2.2552	2.2832	2.3027	2.3202	2.3381	2.3527	2.3616	2.3724	2.3797	2.3864	2.39	2.394	2.4009	2.4048	2.4077
"French Guiana"	254	3.7049	3.6808	3.6192	3.5463	3.4791	3.4146	3.359	3.3001	3.2556	3.2089	3.1607	3.1243	3.0873	3.0543	3.0151	2.9749	2.9434
"French Polynesia"	258	2.3304	2.3555	2.3558	2.3477	2.3365	2.3208	2.3033	2.2872	2.2807	2.2679	2.2639	2.2571	2.2591	2.2522	2.2517	2.2488	2.2532
"Gabon"	266	4.1321	4.0226	3.8934	3.7785	3.6508	3.547	3.4451	3.3609	3.2786	3.2138	3.1545	3.0889	3.0409	2.9983	2.9501	2.8945	2.854
"Gambia"	270	5.9569	5.9465	5.8914	5.8149	5.7104	5.5794	5.4109	5.2096	4.994	4.7446	4.472	4.2398	4.0407	3.8634	3.6989	3.5626	3.4408
"Georgia"	268	1.9952	2.0611	2.1101	2.1454	2.1721	2.1946	2.2159	2.2342	2.247	2.2603	2.2735	2.2833	2.2885	2.2979	2.304	2.3063	2.313
"Germany"	276	1.6121	1.7193	1.8015	1.8667	1.9196	1.9625	1.9989	2.0275	2.0597	2.0807	2.1042	2.1263	2.1422	2.1541	2.1712	2.1831	2.1922
"Ghana"	288	4.4081	4.3191	4.2069	4.1007	3.9882	3.8815	3.7902	3.6943	3.6133	3.5343	3.4647	3.3956	3.3252	3.2686	3.2163	3.1704	3.1185
"Greece"	300	1.5989	1.6863	1.7618	1.8215	1.874	1.9175	1.9563	1.989	2.0144	2.0402	2.0643	2.0854	2.1039	2.1215	2.136	2.1482	2.1585
"Grenada"	308	2.4217	2.4346	2.425	2.406	2.3798	2.3566	2.3353	2.3185	2.3052	2.293	2.2814	2.2726	2.2686	2.2688	2.2681	2.2676	2.2685
"Guadeloupe"	312	2.3274	2.3389	2.3448	2.3478	2.3469	2.3454	2.3507	2.349	2.3528	2.3519	2.3502	2.3519	2.3578	2.3574	2.3584	2.3571	2.3599
"Guam"	316	2.6741	2.7119	2.7079	2.6866	2.6624	2.633	2.6044	2.572	2.5358	2.5074	2.4783	2.4508	2.425	2.4062	2.3808	2.3696	2.3597
"Guatemala"	320	3.4767	3.4285	3.3639	3.3022	3.2346	3.1611	3.1131	3.0534	2.9948	2.9535	2.9077	2.8658	2.8184	2.7849	2.7474	2.7061	2.6652
"Guinea"	324	5.1928	5.0317	4.8482	4.665	4.4834	4.333	4.1833	4.0509	3.9217	3.8057	3.6955	3.6065	3.5156	3.4314	3.3576	3.2964	3.2288
"Guinea-Bissau"	624	5.0184	4.8624	4.6847	4.5084	4.3514	4.2008	4.069	3.9452	3.8256	3.717	3.6197	3.5324	3.4556	3.3835	3.3096	3.2516	3.1914
"Guyana"	328	2.8474	2.8674	2.8532	2.8364	2.8107	2.7784	2.742	2.7135	2.6838	2.6414	2.6156	2.5789	2.5451	2.5092	2.4767	2.4498	2.4313
"Haiti"	332	3.2723	3.1994	3.1139	3.0304	2.9568	2.889	2.8295	2.7782	2.7155	2.655	2.6047	2.5603	2.5197	2.4778	2.4448	2.4132	2.3878
"Honduras"	340	2.6474	2.6195	2.5727	2.5274	2.4773	2.4298	2.3983	2.3561	2.3301	2.3065	2.2881	2.2748	2.2653	2.2567	2.2513	2.2492	2.2487
"Hungary"	348	1.5872	1.7129	1.8086	1.8797	1.938	1.9804	2.0222	2.0545	2.0824	2.1051	2.1273	2.1455	2.1612	2.1748	2.186	2.1989	2.2108
"Iceland"	352	2.2317	2.2673	2.2774	2.2807	2.2857	2.2793	2.2737	2.2739	2.2702	2.2736	2.2684	2.2647	2.2719	2.2742	2.2729	2.2753	2.2749
"India"	356	2.7114	2.7341	2.725	2.7016	2.6713	2.6424	2.6045	2.5703	2.5346	2.4987	2.4709	2.4418	2.4196	2.3954	2.3733	2.3557	2.3382
"Indonesia"	360	2.7244	2.7203	2.6947	2.6535	2.6058	2.5709	2.5319	2.4919	2.4597	2.4325	2.407	2.3851	2.3668	2.3581	2.3487	2.3391	2.3296
"Iran (Islamic Republic of)"	364	1.9511	1.9908	2.0115	2.037	2.0547	2.0739	2.0844	2.1058	2.1172	2.1294	2.1399	2.1541	2.1638	2.1719	2.1817	2.1917	2.2032
"Iraq"	368	4.8029	4.7168	4.6034	4.4948	4.3801	4.2693	4.1798	4.0893	3.9785	3.8914	3.8178	3.7526	3.6688	3.6071	3.535	3.4792	3.4159
"Ireland"	372	2.1703	2.2199	2.2534	2.2793	2.2981	2.3134	2.3249	2.3389	2.3473	2.3545	2.3643	2.37	2.376	2.3793	2.3829	2.3905	2.3928
"Israel"	376	3.3166	3.3544	3.3546	3.3437	3.3213	3.2896	3.2671	3.2336	3.199	3.1613	3.129	3.0998	3.0679	3.0373	3.0068	2.9695	2.9363
"Italy"	380	1.6683	1.7868	1.8709	1.9375	1.9867	2.0311	2.0642	2.0954	2.1213	2.1439	2.162	2.182	2.1941	2.2085	2.2195	2.2297	2.2357
"Jamaica"	388	2.3298	2.3425	2.3387	2.3247	2.3154	2.3014	2.2866	2.2819	2.2733	2.2734	2.2704	2.2709	2.2694	2.2727	2.2707	2.2731	2.2743
"Japan"	392	1.649	1.7702	1.8614	1.9285	1.9829	2.0221	2.0601	2.0907	2.1182	2.1408	2.1633	2.18	2.1944	2.2058	2.2166	2.2286	2.2364
"Jordan"	400	3.625	3.5123	3.3872	3.2771	3.1692	3.0729	2.9923	2.9096	2.8382	2.7675	2.7082	2.6468	2.591	2.537	2.49	2.4537	2.4184
"Kazakhstan"	398	2.8289	2.8423	2.8355	2.8223	2.8024	2.7858	2.7656	2.7557	2.7326	2.7172	2.699	2.6819	2.6655	2.6564	2.6401	2.6296	2.6123
"Kenya"	404	4.5596	4.4339	4.2978	4.1619	4.0254	3.9147	3.7992	3.6904	3.602	3.5084	3.4188	3.3468	3.2748	3.1939	3.1374	3.0771	3.0149
"Kiribati"	296	4.0169	3.9873	3.9281	3.8625	3.7854	3.7187	3.6545	3.595	3.5358	3.4798	3.4315	3.3725	3.3227	3.2704	3.2244	3.1812	3.1442
"Kuwait"	414	2.3841	2.3796	2.3636	2.3542	2.3462	2.3392	2.3339	2.3365	2.3362	2.334	2.3362	2.3385	2.3408	2.3379	2.3378	2.3423	2.342
"Kyrgyzstan"	417	3.3293	3.3077	3.2541	3.202	3.1454	3.0935	3.0501	3.0073	2.9671	2.9323	2.89	2.8573	2.8114	2.78	2.7404	2.7	2.6705
"Lao People's Democratic Republic"	418	3.1841	3.0652	2.9427	2.8389	2.7513	2.6674	2.5961	2.526	2.4704	2.413	2.3773	2.348	2.3215	2.303	2.2918	2.2829	2.2764
"Latvia"	428	1.7304	1.848	1.9274	1.9881	2.0377	2.0775	2.1128	2.144	2.1658	2.1838	2.1986	2.215	2.2288	2.2367	2.247	2.2548	2.2654
"Lebanon"	422	1.9088	1.9707	2.0128	2.0459	2.0752	2.0956	2.1146	2.134	2.148	2.16	2.1731	2.1822	2.1945	2.1999	2.2093	2.215	2.2194
"Lesotho"	426	3.4332	3.3848	3.311	3.2399	3.1703	3.1087	3.0506	3.0065	2.9445	2.9007	2.8519	2.8148	2.7709	2.7291	2.6956	2.6518	2.6188
"Liberia"	430	4.938	4.805	4.652	4.5007	4.3631	4.226	4.0933	3.9834	3.8783	3.7791	3.6855	3.5979	3.5183	3.4454	3.3709	3.3127	3.2628
"Libya"	434	2.683	2.6246	2.5506	2.4824	2.4179	2.3707	2.3387	2.3154	2.2987	2.2899	2.2772	2.272	2.2695	2.2736	2.2741	2.2727	2.2761
"Lithuania"	440	1.816	1.9257	2.0019	2.0592	2.104	2.1416	2.1726	2.194	2.2135	2.2337	2.2448	2.2575	2.2731	2.2809	2.2876	2.2965	2.299
"Luxembourg"	442	1.7848	1.8758	1.944	1.9933	2.032	2.0642	2.0934	2.1152	2.1348	2.1504	2.1678	2.184	2.1957	2.2045	2.2192	2.231	2.2356
"Madagascar"	450	4.6621	4.5792	4.4718	4.3527	4.2436	4.1388	4.0368	3.9389	3.8497	3.76	3.6842	3.6168	3.5444	3.4709	3.4098	3.3533	3.3091
"Malawi"	454	5.3318	5.1812	5.0083	4.8487	4.6941	4.5472	4.4129	4.2921	4.1698	4.0705	3.9645	3.872	3.773	3.6953	3.6074	3.5392	3.4686
"Malaysia"	458	2.2278	2.2552	2.2587	2.257	2.2509	2.2492	2.2466	2.243	2.2413	2.2368	2.2355	2.239	2.241	2.2389	2.2416	2.2471	2.2491
"Maldives"	462	2.3405	2.3119	2.2766	2.2559	2.2414	2.2318	2.2272	2.2254	2.2247	2.2269	2.2258	2.2307	2.231	2.2363	2.2403	2.2448	2.2502
"Mali"	466	6.3464	6.1614	5.9472	5.7185	5.4897	5.27	5.0645	4.8635	4.6758	4.5084	4.343	4.1949	4.0551	3.9329	3.8195	3.7211	3.6243
"Malta"	470	1.6644	1.7695	1.8463	1.9068	1.9578	1.9967	2.029	2.0604	2.0807	2.1009	2.1219	2.1414	2.1542	2.1685	2.1802	2.1897	2.1975
"Martinique"	474	2.2106	2.222	2.2242	2.2208	2.2262	2.2292	2.2327	2.2364	2.2485	2.2511	2.2557	2.2603	2.2651	2.2706	2.279	2.2804	2.2835
"Mauritania"	478	4.8483	4.7523	4.6288	4.5098	4.3925	4.2764	4.1675	4.0643	3.9732	3.8732	3.7942	3.7208	3.6477	3.5769	3.5175	3.4531	3.3954
"Mauritius"	480	1.7468	1.8109	1.8692	1.9157	1.9517	1.9857	2.017	2.0442	2.0626	2.0837	2.1016	2.1161	2.1314	2.1468	2.1562	2.1712	2.1807
"Mayotte"	175	4.1839	4.0284	3.8654	3.7113	3.5717	3.45	3.3287	3.2272	3.1308	3.0473	2.9666	2.8899	2.8258	2.7532	2.6879	2.6215	2.572
"Mexico"	484	2.492	2.4793	2.4427	2.4019	2.3611	2.3276	2.3019	2.2803	2.2675	2.2629	2.2558	2.25	2.2522	2.2544	2.259	2.2551	2.2585
"Micronesia (Fed. States of)"	583	3.5043	3.4576	3.3821	3.3108	3.243	3.1652	3.1028	3.0424	2.9913	2.9364	2.8879	2.844	2.7888	2.7394	2.6966	2.6536	2.6147
"Mongolia"	496	2.7593	2.7548	2.75	2.7447	2.7367	2.7281	2.7209	2.7151	2.7025	2.6973	2.6869	2.6837	2.6712	2.6674	2.6603	2.6463	2.6404
