"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Greece"	300	77.8186	78.5872	79.4039	80.1332	80.708	81.2945	81.7519	82.1723	82.606	82.9578	83.3931	83.7671	84.1543	84.574	84.8902	85.3206	85.7139
"Grenada"	308	70.1671	70.2557	70.4618	70.6577	70.9524	71.458	71.9254	72.393	72.8566	73.4104	74.0462	74.7342	75.2889	75.8849	76.5605	77.2842	78.0438
"Guadeloupe"	312	77.5121	78.5976	79.4069	80.0648	80.6379	81.1915	81.7036	82.149	82.6172	83.1168	83.604	84.1137	84.5301	84.9694	85.3917	85.8272	86.1923
"Guam"	316	76.437	77.2931	78.2178	79.1991	80.1654	81.037	81.8304	82.4555	83.0354	83.5837	84.1159	84.5871	84.9985	85.4758	85.8914	86.3	86.6745
"Guatemala"	320	67.7556	68.1931	68.7319	69.2727	69.8678	70.4981	71.1642	71.7132	72.3814	73.1597	73.7731	74.4556	75.0375	75.7814	76.6034	77.2132	78.0299
"Guinea"	324	57.792	58.4807	59.254	59.8883	60.4273	60.864	61.3684	61.7819	62.1632	62.5459	62.8984	63.1853	63.5488	63.8686	64.2915	64.6167	64.9837
"Guinea-Bissau"	624	52.6821	53.1278	53.6274	54.0551	54.5339	54.9939	55.3304	55.8204	56.1673	56.517	56.9043	57.1673	57.6159	57.9947	58.3489	58.7766	59.1261
"Guyana"	328	63.1527	62.9683	62.963	63.0935	63.201	63.3197	63.4831	63.6632	63.852	64.1672	64.3373	64.634	64.9573	65.2099	65.5348	65.9008	66.2136
"Haiti"	332	60.1275	60.5752	61.0363	61.6385	62.1108	62.6052	63.1447	63.5509	64.0176	64.4187	64.7083	65.1432	65.5141	65.9485	66.3175	66.6904	67.1317
"Honduras"	340	70.0502	70.3692	70.7089	71.2302	71.673	72.277	72.8606	73.5107	73.9895	74.5487	75.101	75.7731	76.4763	77.1251	77.949	78.6119	79.3866
"Hungary"	348	70.8227	71.0438	71.3337	71.6622	72.0782	72.5354	73.0596	73.6217	74.1	74.7391	75.3441	75.9762	76.6282	77.2597	77.8719	78.5366	79.173
"Iceland"	352	80.7707	81.3105	81.9188	82.5044	83.0909	83.5001	83.9639	84.3358	84.7363	85.0695	85.4738	85.909	86.2261	86.5915	86.8995	87.3028	87.6105
"India"	356	66.0777	66.6437	67.2101	67.6491	68.1932	68.5503	69.0772	69.5344	70.0583	70.4797	70.9132	71.5114	72.0426	72.6415	73.2323	73.9309	74.5292
"Indonesia"	360	66.0734	66.2004	66.484	66.7614	67.0511	67.3983	67.6401	67.9283	68.2806	68.7048	69.1255	69.4362	69.8289	70.1542	70.6663	71.097	71.6672
"Iran (Islamic Republic of)"	364	73.4777	73.5631	73.8264	74.1028	74.4909	74.9334	75.306	75.6348	76.0797	76.5241	77.0641	77.6535	78.1586	78.6967	79.22	79.6528	80.1918
"Iraq"	368	66.4599	66.6037	66.8948	67.0838	67.3389	67.6008	67.9056	68.1113	68.4833	68.8089	69.2454	69.5854	69.9557	70.3512	70.8439	71.2918	71.8045
"Ireland"	372	78.5118	79.0903	79.8461	80.5941	81.3118	82.0119	82.6325	83.0332	83.4764	83.9042	84.2882	84.6682	85.0082	85.2963	85.6962	86.0541	86.4153
"Israel"	376	80.322	81.0326	81.7535	82.4554	82.9759	83.4842	83.9251	84.332	84.8203	85.239	85.5906	85.9857	86.4578	86.8464	87.2753	87.6582	88.0981
"Italy"	380	80.5688	81.058	81.4602	81.9437	82.4435	82.8895	83.3533	83.7849	84.2152	84.6547	85.1576	85.6243	86.0057	86.4827	86.8968	87.3261	87.6738
"Jamaica"	388	72.5404	72.6421	72.9192	73.297	73.757	74.1331	74.7021	75.2016	75.7431	76.4034	77.0545	77.5548	78.243	78.9152	79.5245	80.2905	80.9011
"Japan"	392	79.8664	80.1916	80.562	80.991	81.4565	81.8676	82.2628	82.667	83.0559	83.4885	83.9319	84.3239	84.6974	85.132	85.5163	85.8436	86.2229
"Jordan"	400	71.597	71.7519	72.0423	72.37	72.6627	73.1183	73.5871	74.1007	74.5701	75.1044	75.7139	76.2819	76.8996	77.5589	78.0651	78.7133	79.4358
"Kazakhstan"	398	63.6668	63.6856	63.7744	63.9652	64.281	64.4964	64.8337	65.1575	65.451	65.8919	66.4218	66.8448	67.3099	67.7683	68.2874	68.8152	69.3505
"Kiribati"	296	62.1531	62.3647	62.6463	63.0027	63.2948	63.585	63.979	64.3169	64.6918	65.0703	65.3519	65.6883	66.1089	66.549	66.8659	67.2623	67.7115
"Kuwait"	414	72.5156	72.4032	72.3088	72.4757	72.641	72.8458	73.1285	73.3691	73.7312	74.0786	74.5074	74.9275	75.4362	75.8233	76.427	76.8095	77.2722
"Kyrgyzstan"	417	65.6647	65.6461	65.683	65.8659	66.1578	66.4509	66.7692	67.135	67.5761	68.0407	68.3569	68.8356	69.2969	69.8115	70.3043	70.7597	71.3075
"Lao People's Democratic Republic"	418	64.5492	65.3944	66.1661	66.7439	67.3691	67.7335	68.1354	68.4378	68.7295	69.0628	69.2308	69.655	69.9373	70.2742	70.7265	71.1533	71.5779
"Latvia"	428	68.3833	68.533	68.748	69.0682	69.5166	69.9512	70.3877	70.8902	71.4438	71.8878	72.3445	72.8816	73.504	73.9953	74.5125	75.1139	75.7223
"Lebanon"	422	77.4446	78.2703	79.0623	79.9132	80.7591	81.4656	82.2315	82.8531	83.4617	83.969	84.3439	84.6794	85.0423	85.4172	85.7382	85.9874	86.2717
"Liberia"	430	59.3618	59.9724	60.4955	61.1397	61.6538	62.0482	62.4377	62.8238	63.2118	63.4865	63.6289	63.9454	64.2034	64.486	64.8574	65.0987	65.3305
"Libya"	434	68.2516	68.389	68.6478	68.9802	69.3793	69.7987	70.2478	70.7981	71.3721	71.7918	72.3827	72.9806	73.5844	74.2449	74.9912	75.5991	76.2121
"Lithuania"	440	67.0144	67.2281	67.6221	67.9873	68.443	68.8825	69.3569	69.933	70.5369	71.0618	71.7014	72.2456	72.908	73.4576	74.08	74.7142	75.2527
"Luxembourg"	442	79.1721	79.9076	80.7283	81.4407	82.0246	82.5125	83.0053	83.4113	83.857	84.3146	84.7188	85.1315	85.5546	86.0029	86.487	86.845	87.2965
"Madagascar"	450	63.3347	64.0889	64.673	65.2596	65.8395	66.27	66.7358	67.0877	67.5598	67.8094	68.1978	68.5737	68.8209	69.1381	69.5243	69.9089	70.3006
"Malaysia"	458	71.7622	72.0117	72.2991	72.7381	73.2307	73.7635	74.3065	74.9556	75.6461	76.269	76.8791	77.6012	78.2828	79.0072	79.765	80.4558	81.202
"Maldives"	462	75.2468	75.6466	76.1255	76.5681	76.9838	77.4569	77.8921	78.4882	79.0106	79.4826	79.9417	80.4825	80.896	81.3635	81.8157	82.2419	82.6866
"Mali"	466	57.9018	58.9604	59.7961	60.7251	61.2841	61.8232	62.3779	62.7877	63.1623	63.6125	64.0807	64.5279	64.864	65.3045	65.5869	65.9455	66.3161
"Malta"	470	78.481	78.9924	79.5691	80.2406	80.9337	81.7259	82.3628	83.0632	83.5349	84.0163	84.5139	84.9713	85.3931	85.7633	86.1282	86.4808	86.7823
"Martinique"	474	78.5097	79.4495	80.1254	80.7193	81.2687	81.8037	82.2631	82.7843	83.2383	83.613	84.1088	84.5241	84.992	85.3774	85.8397	86.2559	86.6736
"Mauritania"	478	60.6167	60.6682	60.8329	61.0433	61.2312	61.5033	61.681	61.9654	62.1358	62.3925	62.6276	62.8872	63.039	63.38	63.6176	63.995	64.2461
"Mauritius"	480	70.3683	70.7294	71.2215	71.7704	72.3164	72.9629	73.5344	74.1934	74.875	75.6293	76.3841	77.1556	78.0149	78.7406	79.5723	80.2818	81.0142
"Mayotte"	175	76.5308	77.5749	78.6599	79.6276	80.4157	81.0298	81.5858	82.0572	82.5365	82.9634	83.3854	83.8008	84.1963	84.6864	85.1763	85.5385	85.9846
"Mexico"	484	73.9805	74.4704	75.1198	75.8163	76.5536	77.3786	78.1621	78.9835	79.7974	80.6442	81.4196	82.2297	82.8553	83.3948	83.9492	84.4505	84.8298
"Micronesia (Fed. States of)"	583	67.2067	67.1737	67.2187	67.3725	67.5789	67.8009	68.0803	68.26	68.5758	68.832	69.1168	69.5013	69.8508	70.2776	70.7806	71.2323	71.8081
"Mongolia"	496	64.8471	65.4061	65.9724	66.5191	67.1577	67.7954	68.4071	69.0826	69.784	70.599	71.2859	72.0708	72.828	73.7401	74.5962	75.3576	76.1872
"Montenegro"	499	73.2365	73.3421	73.5451	73.8168	74.0979	74.4658	74.8417	75.1699	75.6193	76.0594	76.5277	77.1069	77.7149	78.2581	78.8123	79.3964	79.9094
"Morocco"	504	72.3076	72.5967	72.9571	73.2714	73.7437	74.1609	74.6497	75.1847	75.6586	76.205	76.7247	77.2864	77.9638	78.4625	79.1068	79.647	80.2576
"Myanmar"	104	63.0084	63.1225	63.3121	63.5743	63.8667	64.2136	64.4941	64.761	65.0573	65.3793	65.7398	66.0127	66.4023	66.7007	67.0432	67.4133	67.7483
"Nepal"	524	67.8792	68.5209	69.1639	69.7415	70.1763	70.55	71.0884	71.5805	72.1165	72.6365	73.0807	73.6374	74.1658	74.7191	75.3782	76.0171	76.5515
"Netherlands"	528	79.3243	79.8087	80.4557	81.1067	81.7555	82.3554	82.8299	83.301	83.703	84.109	84.5155	84.9369	85.284	85.6051	85.9658	86.3514	86.6886
"New Caledonia"	540	73.5317	74.1567	74.8723	75.6648	76.4532	77.2721	78.1707	78.9091	79.7501	80.6182	81.3511	82.1046	82.738	83.19	83.75	84.2144	84.6409
"New Zealand"	554	79.7589	80.3312	80.9839	81.6761	82.3208	82.8786	83.3839	83.8255	84.2759	84.6791	85.1061	85.5269	85.9507	86.3755	86.7432	87.1559	87.5044
"Nicaragua"	558	71.6094	72.3628	73.1591	74.0103	74.8358	75.6549	76.5482	77.2944	78.172	79.1223	79.9731	80.833	81.5825	82.2325	82.7935	83.3213	83.7919
"Niger"	562	60.2464	61.1267	61.6922	62.1688	62.6297	62.9499	63.3019	63.5535	63.8656	64.1113	64.3648	64.7148	64.9848	65.1367	65.4678	65.7555	65.9184
"Nigeria"	566	51.5667	51.9559	52.4694	52.8611	53.4476	53.9195	54.3535	54.8582	55.2667	55.8679	56.3427	56.8425	57.256	57.7209	58.2624	58.6563	59.0426
"Norway"	578	79.2003	79.713	80.3476	80.9841	81.594	82.1726	82.6336	83.0779	83.4789	83.7759	84.1764	84.5974	84.9744	85.3197	85.6274	86.0411	86.3409
"Oman"	512	74.828	75.5487	76.3182	77.1035	77.9305	78.8059	79.6811	80.6377	81.4969	82.4231	83.1377	83.7032	84.3219	84.6822	85.1051	85.4514	85.851
"Other non-specified areas"	158	76.5686	77.2517	78.0158	78.8591	79.6713	80.456	81.161	81.8314	82.3299	82.7882	83.1841	83.6176	84.0044	84.4824	84.8503	85.2101	85.5877
"Pakistan"	586	64.4341	64.6225	64.9016	65.2343	65.605	65.9063	66.1905	66.5536	66.9256	67.3882	67.7816	68.1573	68.6884	69.0845	69.6367	70.1152	70.4742
"Panama"	591	74.2313	74.7471	75.328	75.952	76.6116	77.2991	78.0433	78.6973	79.471	80.1429	80.694	81.3525	81.9218	82.428	82.9215	83.3346	83.645
"Papua New Guinea"	598	59.7289	59.9608	60.2491	60.6448	61.0647	61.3808	61.8016	62.2412	62.5614	62.9134	63.3616	63.7706	64.2082	64.6629	65.1755	65.5876	66.0395
"Paraguay"	600	69.8355	69.6269	69.5673	69.5795	69.784	69.9453	70.0891	70.324	70.6746	71.083	71.4483	71.8591	72.2932	72.7375	73.1951	73.8086	74.4289
"Peru"	604	71.5922	72.2407	72.9798	73.7522	74.4965	75.2207	76.0056	76.7595	77.5971	78.5196	79.3765	80.2064	81.0661	81.8371	82.5503	83.1579	83.6483
"Philippines"	608	64.0199	64.1203	64.2614	64.492	64.6907	64.9822	65.1531	65.5171	65.8097	66.0891	66.4585	66.8478	67.2846	67.6075	68.1172	68.6504	69.1682
"Poland"	616	72.992	73.5166	74.1375	74.8098	75.572	76.3031	77.072	77.8286	78.5702	79.2897	79.9202	80.5065	80.9434	81.4019	81.8622	82.2442	82.6724
"Portugal"	620	77.8488	78.7772	79.6764	80.4504	81.141	81.6842	82.1743	82.6664	83.0867	83.5751	83.999	84.4596	84.9313	85.3578	85.7665	86.2449	86.6817
"Puerto Rico"	630	75.3899	76.1012	76.9557	77.7574	78.5302	79.176	79.7165	80.1578	80.5708	80.9852	81.369	81.7748	82.1842	82.5238	82.8834	83.2915	83.5971
"Qatar"	634	76.795	77.1127	77.4419	77.9902	78.4614	79.043	79.6378	80.1824	80.8791	81.5311	82.1248	82.7145	83.3478	83.7988	84.241	84.6285	85.033
"Republic of Korea"	410	78.7198	79.5202	80.1212	80.7128	81.3004	81.8016	82.2993	82.7807	83.3183	83.7817	84.2284	84.6187	85.0034	85.4424	85.8239	86.2282	86.6156
"Republic of Moldova"	498	66.3489	66.1953	66.1068	66.1797	66.3634	66.5528	66.7664	67.0105	67.2382	67.5492	67.8325	68.2401	68.573	68.9874	69.415	69.8858	70.3821
"Reunion"	638	76.5532	77.5553	78.6383	79.6285	80.4072	81.0142	81.5466	82.062	82.5026	82.9334	83.3848	83.8492	84.2281	84.7038	85.1532	85.5654	86.0224
"Romania"	642	70.4831	70.6546	70.8761	71.2505	71.7015	72.2099	72.7289	73.2523	73.8521	74.5004	75.0763	75.7803	76.4113	77.0732	77.7724	78.3069	79.112
"Russian Federation"	643	63.5178	63.5918	63.747	63.998	64.255	64.6122	64.9904	65.3684	65.8525	66.2956	66.6941	67.1908	67.6849	68.1432	68.7158	69.1775	69.6905
"Saint Lucia"	662	71.7255	71.8853	72.2336	72.641	73.12	73.5728	74.1578	74.6757	75.2709	75.7867	76.3186	76.8741	77.5646	78.272	78.87	79.5213	80.1834
"Saint Vincent and the Grenadines"	670	69.9254	69.8157	69.8602	69.9429	70.1537	70.4078	70.662	70.9691	71.2675	71.6088	72.0001	72.3845	72.8311	73.3584	73.8392	74.3145	74.7962
"Samoa"	882	69.9683	70.531	71.1807	71.8316	72.5392	73.2062	73.92	74.7174	75.4553	76.1905	76.9534	77.6991	78.5781	79.4762	80.2291	80.89	81.5917
"Sao Tome and Principe"	678	63.5337	63.5332	63.582	63.7599	63.8827	64.0628	64.2864	64.4972	64.5789	64.8631	65.0191	65.2178	65.4068	65.5777	65.9217	66.2296	66.4843
"Saudi Arabia"	682	72.2163	72.3432	72.5094	72.7883	73.021	73.3285	73.7311	74.2103	74.5592	75.0651	75.4439	75.9948	76.3825	76.842	77.4375	77.8749	78.4837
"Senegal"	686	64.0615	64.6866	65.2651	65.916	66.4068	66.9038	67.4048	67.8642	68.2554	68.835	69.1806	69.6064	70.0903	70.7135	71.2466	71.7429	72.4294
"Serbia"	688	71.3269	71.512	71.8251	72.1508	72.5547	73.026	73.5101	74.0363	74.608	75.1475	75.7863	76.346	77.0454	77.6464	78.2236	78.9178	79.4824
"Seychelles"	690	68.3963	68.6919	69.0895	69.6163	70.1518	70.8014	71.3744	72.0719	72.6998	73.4337	74.0333	74.7347	75.4759	76.266	76.9911	77.6003	78.3397
"Sierra Leone"	694	49.705	50.5244	51.5149	52.3328	53.0448	53.7841	54.3268	54.882	55.3634	55.7263	56.0559	56.4427	56.751	57.0484	57.3205	57.7272	57.8906
"Singapore"	702	79.8041	80.2315	80.7631	81.2295	81.6919	82.1605	82.6169	83.0487	83.4717	83.9701	84.3813	84.7363	85.1518	85.6197	85.9886	86.4237	86.9214
"Slovakia"	703	71.8844	72.0966	72.4481	72.9091	73.3972	73.9221	74.4617	75.0126	75.6498	76.2285	76.8641	77.5493	78.1888	78.8236	79.4508	80.0219	80.6225
"Slovenia"	705	77.1026	77.7769	78.5064	79.3686	80.0952	80.7063	81.188	81.6739	82.101	82.5247	82.9516	83.3405	83.7537	84.2113	84.5694	85.0173	85.4176
