"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Guinea"	324	5.0387	4.8002	4.5676	4.3441	4.1442	3.9531	3.7884	3.6411	3.5069	3.3886	3.2783	3.1847	3.0962	3.0144	2.9393	2.8715	2.8054
"Guinea-Bissau"	624	4.8628	4.6372	4.4142	4.2055	4.0209	3.8514	3.696	3.5538	3.4318	3.3245	3.2242	3.129	3.0476	2.9718	2.9012	2.8361	2.7741
"Guyana"	328	2.7183	2.692	2.656	2.6071	2.565	2.5171	2.4706	2.4244	2.382	2.3413	2.3039	2.2728	2.2445	2.2214	2.1998	2.1831	2.1703
"Haiti"	332	3.1273	3.0015	2.8848	2.7781	2.6907	2.6082	2.5375	2.4733	2.4117	2.3528	2.3034	2.2621	2.2257	2.1959	2.1733	2.1544	2.1441
"Honduras"	340	2.5132	2.4422	2.3721	2.3079	2.2501	2.1997	2.166	2.1341	2.11	2.094	2.0822	2.0744	2.069	2.0679	2.0695	2.068	2.0721
"Hungary"	348	1.5222	1.625	1.7038	1.7674	1.8165	1.8573	1.8928	1.9219	1.9457	1.9672	1.9854	2.0004	2.0118	2.025	2.0366	2.0481	2.0576
"Iceland"	352	2.1167	2.1302	2.1259	2.1182	2.1102	2.104	2.0951	2.0914	2.0888	2.0866	2.0879	2.0883	2.0908	2.0928	2.093	2.0954	2.096
"India"	356	2.5868	2.5616	2.5193	2.4746	2.4278	2.3762	2.3337	2.2915	2.2557	2.2239	2.1975	2.1745	2.1551	2.1438	2.131	2.1232	2.1161
"Indonesia"	360	2.595	2.5526	2.4986	2.4419	2.3873	2.3381	2.2968	2.2627	2.2315	2.2036	2.1837	2.1712	2.1571	2.149	2.1434	2.1381	2.134
"Iran (Islamic Republic of)"	364	1.8356	1.8635	1.8797	1.8948	1.9085	1.9251	1.9403	1.954	1.9673	1.9808	1.9921	2.002	2.0129	2.0241	2.0333	2.0431	2.0494
"Iraq"	368	4.6453	4.5031	4.3501	4.205	4.0659	3.936	3.8187	3.7078	3.6038	3.51	3.4279	3.3439	3.2665	3.1921	3.1241	3.0552	2.9987
"Ireland"	372	2.1094	2.1364	2.1537	2.1658	2.1769	2.1846	2.1898	2.1961	2.2	2.2036	2.207	2.2077	2.2101	2.2108	2.2124	2.2134	2.2137
"Israel"	376	3.1838	3.1643	3.1247	3.0816	3.0385	2.987	2.9388	2.8988	2.8566	2.8126	2.7686	2.7235	2.6783	2.635	2.5991	2.5561	2.5127
"Italy"	380	1.6071	1.7026	1.7733	1.83	1.8765	1.911	1.943	1.9688	1.9895	2.0093	2.0253	2.0376	2.05	2.0602	2.0693	2.0768	2.0815
"Jamaica"	388	2.2117	2.2061	2.1839	2.1594	2.1396	2.1225	2.1096	2.1018	2.0976	2.0931	2.0919	2.0904	2.0892	2.09	2.0922	2.0973	2.0993
"Japan"	392	1.5836	1.6848	1.7598	1.8206	1.8666	1.9031	1.936	1.9611	1.9835	2.0028	2.0207	2.0356	2.0493	2.0577	2.0679	2.0747	2.084
"Jordan"	400	3.4746	3.3117	3.1572	3.0245	2.9019	2.7961	2.7031	2.6113	2.5329	2.4565	2.3903	2.3334	2.2819	2.2402	2.2059	2.1803	2.1616
"Kazakhstan"	398	2.7093	2.6844	2.651	2.6151	2.5848	2.5514	2.5212	2.4916	2.465	2.435	2.4069	2.3828	2.361	2.337	2.3184	2.3002	2.2847
"Kenya"	404	4.3996	4.2172	4.0388	3.8772	3.7269	3.5869	3.4581	3.3491	3.2443	3.1485	3.0561	2.9677	2.8956	2.8215	2.7497	2.6844	2.6226
"Kiribati"	296	3.862	3.7832	3.6823	3.5875	3.4946	3.4101	3.331	3.2563	3.1868	3.1242	3.0631	3.0007	2.9478	2.8922	2.8396	2.7859	2.7382
"Kuwait"	414	2.2671	2.2559	2.2304	2.2088	2.193	2.1825	2.1714	2.1661	2.1606	2.1549	2.1526	2.1533	2.1491	2.149	2.1484	2.1465	2.1475
"Kyrgyzstan"	417	3.1922	3.1178	3.0368	2.9643	2.8982	2.832	2.7765	2.7245	2.675	2.6234	2.5777	2.5333	2.4857	2.441	2.4023	2.3638	2.3314
"Lao People's Democratic Republic"	418	3.0424	2.8806	2.7334	2.612	2.5056	2.4135	2.3398	2.275	2.2184	2.1827	2.1535	2.1322	2.1197	2.1064	2.0986	2.095	2.0943
"Latvia"	428	1.6678	1.7643	1.8335	1.8863	1.9268	1.9614	1.989	2.0113	2.0314	2.0464	2.059	2.072	2.0815	2.0895	2.0977	2.1021	2.1087
"Lebanon"	422	1.8386	1.8809	1.9116	1.9345	1.9545	1.9739	1.9869	2.0008	2.0103	2.0217	2.0309	2.0381	2.0467	2.0538	2.0614	2.064	2.0707
"Lesotho"	426	3.2864	3.1817	3.0767	2.9772	2.895	2.8149	2.7506	2.6883	2.6294	2.5732	2.5225	2.4723	2.4247	2.3838	2.3404	2.3051	2.2719
"Liberia"	430	4.7747	4.5788	4.3806	4.1971	4.022	3.8658	3.7253	3.5966	3.4783	3.3766	3.2775	3.1904	3.1032	3.0267	2.9609	2.89	2.8345
"Libya"	434	2.5549	2.4561	2.3658	2.2893	2.2258	2.1798	2.1485	2.126	2.1114	2.103	2.0962	2.0931	2.0915	2.0896	2.09	2.0916	2.0924
"Lithuania"	440	1.7512	1.8403	1.9035	1.9503	1.9877	2.0168	2.0377	2.0598	2.0739	2.0859	2.098	2.1068	2.1166	2.1222	2.1279	2.1332	2.1378
"Luxembourg"	442	1.7236	1.7967	1.8511	1.8916	1.9229	1.9499	1.9732	1.9913	2.007	2.0217	2.0347	2.0442	2.0517	2.0578	2.0663	2.0727	2.0785
"Madagascar"	450	4.5081	4.3627	4.2074	4.0651	3.9329	3.8051	3.6855	3.5731	3.4775	3.3835	3.2977	3.2206	3.1416	3.0696	3.0059	2.9474	2.8828
"Malawi"	454	5.1717	4.9587	4.7471	4.5474	4.3605	4.1932	4.036	3.8969	3.7641	3.6437	3.533	3.4302	3.3371	3.2511	3.1672	3.0886	3.0181
"Malaysia"	458	2.1137	2.118	2.1051	2.0916	2.0794	2.0708	2.0652	2.0609	2.0573	2.0566	2.0592	2.0604	2.0633	2.0668	2.0692	2.0706	2.0788
"Maldives"	462	2.216	2.1566	2.1102	2.0805	2.0633	2.0523	2.0464	2.047	2.0488	2.0493	2.0519	2.056	2.0598	2.0656	2.0705	2.0756	2.0787
"Mali"	466	6.2035	5.9338	5.6516	5.3683	5.0939	4.8342	4.5823	4.3591	4.1488	3.9594	3.7838	3.6302	3.4967	3.3724	3.2586	3.1585	3.0795
"Malta"	470	1.6021	1.6889	1.7556	1.8067	1.8503	1.8847	1.915	1.9405	1.9633	1.9808	1.9984	2.0111	2.0239	2.0353	2.0438	2.0523	2.0597
"Martinique"	474	2.0929	2.099	2.0944	2.0889	2.0866	2.0849	2.0862	2.0861	2.0894	2.0911	2.0908	2.0961	2.1008	2.1046	2.1072	2.1084	2.1133
"Mauritania"	478	4.689	4.5294	4.3652	4.2119	4.0603	3.9247	3.7991	3.6811	3.5716	3.4721	3.3791	3.2965	3.2245	3.1578	3.08	3.0231	2.9598
"Mauritius"	480	1.6398	1.7042	1.7526	1.7934	1.829	1.861	1.8875	1.9129	1.9336	1.952	1.9677	1.9819	1.9955	2.0068	2.0191	2.0291	2.0397
"Mayotte"	175	4.0274	3.8157	3.6231	3.4471	3.2942	3.1543	3.0302	2.9199	2.818	2.7248	2.6361	2.5509	2.4779	2.4078	2.3473	2.293	2.2472
"Mexico"	484	2.3686	2.32	2.2626	2.2064	2.1614	2.1286	2.1044	2.0893	2.0807	2.0738	2.0697	2.0699	2.0698	2.072	2.0744	2.0778	2.0809
"Micronesia (Fed. States of)"	583	3.3566	3.2546	3.1466	3.0459	2.9511	2.8718	2.7949	2.7252	2.6591	2.5986	2.5369	2.4812	2.4283	2.3793	2.3364	2.2949	2.259
"Mongolia"	496	2.6861	2.6483	2.6146	2.5824	2.5495	2.5221	2.4934	2.4699	2.4469	2.4246	2.4055	2.3873	2.3711	2.3548	2.3409	2.329	2.3183
"Montenegro"	499	1.8634	1.8979	1.9173	1.9326	1.9478	1.9609	1.9747	1.9878	1.9971	2.0077	2.0169	2.0275	2.0363	2.0443	2.0535	2.0595	2.0651
"Morocco"	504	2.6239	2.5557	2.4847	2.418	2.3581	2.3076	2.2642	2.2291	2.1992	2.1749	2.1612	2.1453	2.1342	2.13	2.1215	2.12	2.1184
"Mozambique"	508	5.4062	5.2119	4.9979	4.7834	4.5758	4.3762	4.1919	4.0253	3.8774	3.735	3.6059	3.4879	3.3807	3.2811	3.1967	3.1198	3.0479
"Myanmar"	104	2.3644	2.3425	2.3039	2.2607	2.2236	2.1887	2.1593	2.1389	2.1214	2.1091	2.1009	2.0969	2.092	2.0915	2.0922	2.0923	2.094
"Namibia"	516	3.594	3.4509	3.307	3.1794	3.0706	2.9683	2.8778	2.7976	2.7248	2.6578	2.5887	2.5254	2.4591	2.4062	2.3532	2.3127	2.2775
"Nepal"	524	2.3548	2.2866	2.2208	2.1727	2.1304	2.0966	2.0756	2.06	2.0529	2.0494	2.0482	2.0489	2.0498	2.051	2.0571	2.0641	2.0678
"Netherlands"	528	1.8797	1.9322	1.9693	1.9977	2.0192	2.0382	2.0552	2.0677	2.0789	2.0891	2.0975	2.1055	2.1119	2.1185	2.1214	2.1247	2.1285
"New Caledonia"	540	2.2676	2.2603	2.2295	2.2002	2.1782	2.1591	2.1422	2.1313	2.1218	2.1154	2.1119	2.1099	2.1091	2.1085	2.1081	2.1094	2.111
"New Zealand"	554	2.2053	2.2179	2.203	2.1902	2.1766	2.1623	2.1487	2.1381	2.1289	2.1227	2.1185	2.1145	2.1132	2.1135	2.1111	2.1118	2.112
"Nicaragua"	558	2.395	2.3467	2.2845	2.2327	2.1839	2.1482	2.1182	2.098	2.0828	2.0751	2.0696	2.0647	2.0645	2.0646	2.0667	2.069	2.0729
"Niger"	562	7.6471	7.5679	7.4435	7.2619	6.9984	6.6773	6.3261	5.9845	5.654	5.3453	5.0518	4.7824	4.5333	4.3076	4.1009	3.9252	3.7624
"Nigeria"	566	5.6838	5.4862	5.2692	5.0451	4.828	4.6204	4.4245	4.2426	4.0764	3.9248	3.7827	3.6576	3.5369	3.4405	3.3395	3.2565	3.1692
"Norway"	578	1.9228	1.9682	1.9987	2.0225	2.0412	2.0572	2.0686	2.0798	2.0878	2.0951	2.1004	2.1051	2.1103	2.1147	2.1185	2.122	2.1251
"Oman"	512	2.7696	2.58	2.4157	2.293	2.2103	2.1556	2.1164	2.0976	2.0834	2.0801	2.076	2.0737	2.0739	2.0751	2.0767	2.0789	2.0808
"Other non-specified areas"	158	1.216	1.3397	1.4436	1.5331	1.6106	1.6731	1.7281	1.7757	1.8145	1.8493	1.8801	1.9052	1.9287	1.9474	1.9652	1.9786	1.9935
"Pakistan"	586	3.6729	3.4996	3.3356	3.1933	3.0654	2.9562	2.8633	2.7741	2.6962	2.6265	2.5587	2.4981	2.4415	2.3885	2.3356	2.296	2.2584
"Panama"	591	2.5937	2.5679	2.5246	2.4776	2.4279	2.3808	2.3371	2.299	2.2637	2.2366	2.2083	2.189	2.1738	2.1591	2.1486	2.142	2.136
"Papua New Guinea"	598	3.8767	3.7606	3.6403	3.522	3.414	3.3127	3.2214	3.1401	3.0645	2.9953	2.9311	2.8672	2.8138	2.7607	2.71	2.658	2.6135
"Paraguay"	600	2.6989	2.6599	2.6123	2.5605	2.5104	2.4628	2.4126	2.3625	2.3222	2.2836	2.2467	2.2177	2.1916	2.1718	2.1544	2.1385	2.129
"Peru"	604	2.5917	2.5469	2.4878	2.4275	2.3666	2.3124	2.2635	2.2197	2.1847	2.1568	2.1346	2.1199	2.1097	2.1	2.097	2.0926	2.0922
"Philippines"	608	3.127	3.0729	3.0071	2.9374	2.8683	2.8088	2.7443	2.6901	2.6289	2.5701	2.5162	2.4632	2.4109	2.3657	2.3252	2.2861	2.2541
"Poland"	616	1.5198	1.6002	1.6626	1.716	1.7623	1.8038	1.8398	1.87	1.8959	1.9197	1.9412	1.958	1.9764	1.991	2.0046	2.015	2.0248
"Portugal"	620	1.4299	1.522	1.5967	1.6598	1.7144	1.7606	1.8011	1.8368	1.8671	1.8939	1.9179	1.938	1.9568	1.9744	1.9902	2.0031	2.0152
"Puerto Rico"	630	1.791	1.8328	1.8586	1.8813	1.9024	1.92	1.9371	1.9536	1.9685	1.9826	1.9945	2.0077	2.0176	2.0253	2.035	2.0439	2.0521
"Qatar"	634	2.1737	2.1538	2.1144	2.0847	2.0603	2.0414	2.0289	2.025	2.0221	2.0216	2.0251	2.0304	2.0343	2.0394	2.0455	2.0518	2.0579
"Republic of Korea"	410	1.4513	1.5648	1.6536	1.7224	1.779	1.8237	1.8633	1.8949	1.9257	1.9488	1.9677	1.9869	2.0027	2.0161	2.027	2.0388	2.0475
"Republic of Moldova"	498	1.4197	1.5133	1.5893	1.6533	1.7099	1.7594	1.8001	1.8362	1.8674	1.8956	1.9199	1.9409	1.9587	1.9754	1.9878	2.0019	2.0146
