"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Montenegro"	499	77.8376	78.0296	78.2799	78.5511	78.8419	79.1254	79.4451	79.7254	80.034	80.3055	80.6015	80.9321	81.2756	81.6035	81.9376	82.2571	82.6507
"Morocco"	504	74.7384	75.3278	75.9092	76.4393	76.9599	77.5155	77.96	78.4434	78.9038	79.3658	79.8265	80.1994	80.6909	81.0219	81.4446	81.8159	82.1928
"Myanmar"	104	67.3359	67.655	67.984	68.4543	68.9127	69.3739	69.8234	70.2344	70.6302	71.066	71.5107	71.9463	72.4314	72.8613	73.3284	73.8005	74.2656
"Nepal"	524	70.9855	71.9003	72.7203	73.4166	74.0853	74.6462	75.2994	75.7844	76.2737	76.7775	77.244	77.674	78.1242	78.5113	78.9355	79.4089	79.7505
"Netherlands"	528	83.0288	83.3629	83.7156	84.1017	84.5153	84.8904	85.2744	85.6647	86.0981	86.4796	86.9012	87.3161	87.6843	88.0594	88.4666	88.8228	89.227
"New Caledonia"	540	79.3079	79.8077	80.3549	80.8318	81.3472	81.8223	82.3366	82.8225	83.2922	83.7529	84.1746	84.6217	85.0778	85.4825	85.9683	86.415	86.8067
"New Zealand"	554	83.3165	83.6837	84.0802	84.5041	84.935	85.3677	85.855	86.2915	86.7085	87.187	87.6182	88.0756	88.5114	88.9869	89.4368	89.8835	90.2874
"Nicaragua"	558	77.753	78.4305	79.0691	79.6774	80.2561	80.7826	81.3608	81.8301	82.2913	82.6995	83.2082	83.6472	84.1145	84.5805	84.8812	85.2841	85.6586
"Niger"	562	62.2298	63.3572	64.182	64.8097	65.4693	65.9777	66.49	67.0181	67.4318	67.7841	68.2893	68.6372	69.0389	69.4428	69.7894	70.2721	70.5634
"Nigeria"	566	52.4556	53.0413	53.695	54.3435	55.0276	55.6959	56.2924	56.95	57.5981	58.2986	58.8663	59.4921	60.0404	60.6519	61.3511	61.7993	62.2287
"Norway"	578	83.2617	83.5653	83.9099	84.2801	84.6652	85.0566	85.3967	85.787	86.2081	86.5827	86.9724	87.3923	87.8254	88.1568	88.5175	88.8616	89.2315
"Oman"	512	79.0088	79.5855	80.1359	80.7043	81.2392	81.7682	82.2913	82.8217	83.2922	83.7558	84.1335	84.6077	85.0713	85.4888	85.8548	86.2756	86.6662
"Other non-specified areas"	158	82.2707	82.674	83.1272	83.5796	84.0352	84.5096	84.9427	85.4203	85.8351	86.3081	86.7072	87.1157	87.5795	88.0279	88.4577	88.8574	89.2704
"Pakistan"	586	66.6232	67.0833	67.6233	68.1976	68.6991	69.2382	69.8567	70.3162	70.9021	71.5468	72.0988	72.6531	73.2229	73.7771	74.3551	74.912	75.3797
"Panama"	591	80.3221	80.6614	80.9984	81.4161	81.7732	82.114	82.5032	82.8453	83.2333	83.6236	83.9444	84.3423	84.6246	84.9697	85.298	85.5415	85.837
"Papua New Guinea"	598	64.1979	64.6014	65.0162	65.5383	66.0896	66.6261	67.1048	67.6233	68.067	68.5573	69.0778	69.6053	70.1903	70.7173	71.2259	71.7221	72.1779
"Paraguay"	600	74.5065	74.6828	74.9302	75.2176	75.5956	75.8828	76.193	76.5721	76.9475	77.2973	77.7006	78.1194	78.4771	78.8826	79.2262	79.6299	80.0547
"Peru"	604	77.0539	77.692	78.3728	78.9746	79.5957	80.0835	80.6192	81.1551	81.6736	82.2082	82.6402	83.1381	83.5829	83.9997	84.3912	84.827	85.2312
"Philippines"	608	71.1679	71.452	71.8251	72.1726	72.5131	72.8643	73.3409	73.7788	74.1958	74.5694	74.9923	75.36	75.7922	76.1636	76.6049	76.9284	77.2578
"Poland"	616	80.9552	81.2612	81.5591	81.9006	82.2775	82.6092	83.0213	83.405	83.7421	84.0886	84.4907	84.9106	85.2503	85.633	85.9554	86.3226	86.6953
"Portugal"	620	83.6448	84.1672	84.6671	85.2425	85.7997	86.35	86.8923	87.3921	87.926	88.4366	88.9456	89.4248	89.9605	90.401	90.8764	91.3364	91.7449
"Puerto Rico"	630	83.0943	83.4198	83.7885	84.1958	84.5402	84.9572	85.3844	85.7665	86.1682	86.5577	86.9519	87.3386	87.7168	88.0674	88.4506	88.833	89.1856
"Qatar"	634	79.5367	79.8107	80.2376	80.674	81.037	81.4411	81.8284	82.2595	82.6904	83.0262	83.4494	83.8358	84.1825	84.5584	84.883	85.2178	85.6533
"Republic of Korea"	410	84.9765	85.6542	86.3144	86.9685	87.5797	88.1441	88.7243	89.2571	89.7515	90.2726	90.7133	91.2099	91.6543	92.0715	92.5352	92.9073	93.3459
"Republic of Moldova"	498	74.8789	74.9287	75.0598	75.247	75.4061	75.6842	75.9213	76.123	76.351	76.5526	76.777	77.0468	77.3445	77.6462	77.8762	78.1836	78.4148
"Reunion"	638	83.0932	83.6462	84.279	84.8471	85.4003	85.9468	86.4934	86.9757	87.5164	87.9667	88.4267	88.9352	89.4048	89.8309	90.3194	90.8014	91.2004
"Romania"	642	77.761	77.9365	78.1972	78.5588	78.8708	79.1864	79.5347	79.8466	80.223	80.6391	81.0059	81.3333	81.6865	82.0685	82.4165	82.8581	83.207
"Russian Federation"	643	75.0663	75.2188	75.3434	75.5628	75.7843	76.0556	76.3729	76.6359	76.938	77.1924	77.3897	77.7185	78.0093	78.2519	78.4153	78.7297	79.0332
"Saint Lucia"	662	77.3523	77.5651	77.9445	78.3067	78.6925	79.0257	79.3857	79.765	80.1471	80.4765	80.8005	81.2105	81.5885	82.019	82.2617	82.6494	82.9162
"Saint Vincent and the Grenadines"	670	74.5123	74.7023	74.9786	75.276	75.5961	75.9414	76.3089	76.5656	76.9766	77.3133	77.6764	77.934	78.2754	78.6447	78.9552	79.2599	79.6594
"Samoa"	882	76.4992	77.0986	77.6598	78.2388	78.7622	79.2639	79.7882	80.3112	80.778	81.2019	81.5805	82.0828	82.5563	83.0166	83.3898	83.7956	84.2242
"Sao Tome and Principe"	678	67.7991	68.0443	68.3506	68.7159	69.0647	69.3877	69.7473	70.1183	70.4789	70.85	71.2087	71.599	71.9069	72.2758	72.6995	73.0568	73.3624
"Saudi Arabia"	682	75.2484	75.5917	75.9572	76.3722	76.7247	77.1137	77.5041	77.8753	78.2198	78.5732	78.9081	79.2965	79.6739	79.9493	80.3001	80.6139	80.952
"Senegal"	686	68.0476	68.839	69.5856	70.2674	71.0205	71.7014	72.2707	72.7835	73.4247	74.0062	74.5294	75.0026	75.5832	76.0314	76.555	77.0291	77.6025
"Serbia"	688	77.2239	77.5184	77.826	78.1882	78.5254	78.8926	79.2801	79.683	80.0359	80.4197	80.7414	81.1377	81.495	81.9082	82.2335	82.5987	82.9239
"Seychelles"	690	77.6711	77.8936	78.2123	78.6044	78.9301	79.2998	79.6313	80.0246	80.4111	80.7629	81.0756	81.4511	81.7728	82.175	82.4926	82.796	83.2004
"Sierra Leone"	694	51.0501	52.0426	53.1135	54.112	54.9873	55.7352	56.4317	57.0837	57.614	58.1584	58.5967	59.1471	59.537	59.9217	60.3672	60.7407	61.1964
"Singapore"	702	85.8606	86.3643	86.9262	87.4468	87.9591	88.4775	88.9839	89.4446	89.9555	90.428	90.9129	91.3414	91.8371	92.2373	92.7294	93.1959	93.6414
"Slovakia"	703	79.3883	79.5438	79.7766	80.0369	80.3161	80.6603	80.9403	81.2245	81.5695	81.9018	82.196	82.5721	82.9124	83.2346	83.5748	83.8852	84.2765
"Slovenia"	705	83.0981	83.4694	83.8773	84.3523	84.7643	85.2136	85.6313	86.0523	86.5339	86.9507	87.3919	87.8046	88.1996	88.6515	89.1016	89.5778	89.9346
