"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Less developed regions"	902	" 65"	0.074296492	0.072501923	0.067706861	0.054527292	0.05030142	0.046091208	0.043678786	0.041263139	0.040234352	0.03783811	0.034690231	0.032926558	0.031336518	0.029134791	0.027403505	0.025631166	0.023757875	0.02223563	0.021169094	0.020274951	0.018896418	0.017740689	0.017295925	0.016719146	0.01603673	0.015347813	0.014550841	0.013822289	0.013213452	0.01260042
"Less developed regions"	902	" 70"	0.106531473	0.105631507	0.097145017	0.080013269	0.075104733	0.070554391	0.067452768	0.064306374	0.062121485	0.058763841	0.05435565	0.051690921	0.049248383	0.046125177	0.043401945	0.04068267	0.038045268	0.035604032	0.033463051	0.031829701	0.030110819	0.028398966	0.027102003	0.026085589	0.025333405	0.024537647	0.023414244	0.022247078	0.021290426	0.020448844
"Less developed regions"	902	" 75"	0.151299313	0.151504167	0.137713468	0.117420106	0.111962715	0.107450772	0.103390877	0.0994663	0.095023937	0.090060929	0.083847295	0.079501718	0.07548619	0.071113006	0.067309158	0.063486367	0.059787271	0.056296717	0.05296545	0.050226068	0.047519125	0.045002476	0.043012703	0.041343016	0.04004512	0.03882573	0.037349674	0.035787017	0.034366244	0.033105018
"Less developed regions"	902	" 80"	0.210040148	0.212115581	0.191275032	0.168717418	0.163301363	0.159861892	0.154840975	0.150302629	0.142318905	0.13526987	0.126860375	0.120084123	0.113766814	0.107859305	0.102735921	0.097550474	0.092549096	0.087724947	0.082683208	0.07823894	0.074083782	0.070479289	0.067493823	0.064818355	0.062649063	0.060819282	0.058982309	0.056993187	0.054932726	0.0530849
"Less developed regions"	902	" 85"	0.283492081	0.288218206	0.258968645	0.235894078	0.231451766	0.2305508	0.224782715	0.220055909	0.20714674	0.197654482	0.1868757	0.176891156	0.167483291	0.159880333	0.153311393	0.146612077	0.140180889	0.133820259	0.126488034	0.119589693	0.113443642	0.108469359	0.104133574	0.099994102	0.09651176	0.093850011	0.091740907	0.089390787	0.086503282	0.083883579
"Less developed regions"	902	" 90"	0.370236634	0.378148976	0.340151051	0.319000502	0.316656724	0.319872476	0.313827767	0.309580309	0.290753988	0.278796898	0.265898948	0.252171956	0.23906785	0.229872451	0.221969467	0.213846377	0.206103419	0.198223918	0.188123036	0.178016556	0.169378563	0.16285394	0.15683661	0.150732192	0.145425897	0.141721161	0.139586517	0.137110337	0.133253441	0.129707894
"Less developed regions"	902	" 95"	0.466224342	0.477329457	0.431808148	0.415177524	0.415912406	0.424342391	0.418677104	0.415651049	0.390947182	0.377025778	0.36281117	0.345404515	0.328523815	0.31821162	0.309417127	0.300309418	0.291721559	0.28269361	0.269702009	0.25592437	0.244561552	0.23654728	0.228676713	0.220219464	0.212649667	0.20779084	0.206062779	0.203912288	0.199080399	0.194572207
"Less developed regions"	902	"100+"	0.569567606	0.582926325	0.533977087	0.524395981	0.528621582	0.541985456	0.537536648	0.536367341	0.508204018	0.493935727	0.480315645	0.460975462	0.441923505	0.431918887	0.42351983	0.414788697	0.406731802	0.39794225	0.383480765	0.367289173	0.354445531	0.346077924	0.337209479	0.327136655	0.317889265	0.312484861	0.311956831	0.311052035	0.306013329	0.301235924
"Least developed countries"	941	"  0"	0.254628271	0.226848263	0.204843081	0.184774224	0.17722458	0.161618641	0.146114701	0.132482132	0.123864994	0.106600607	0.090039163	0.075612109	0.065053978	0.057319012	0.051079621	0.045554682	0.040632208	0.036321388	0.032544344	0.029357882	0.026584984	0.024142974	0.022114186	0.020308592	0.018684964	0.017236465	0.015962436	0.014838603	0.013764422	0.012902376
"Least developed countries"	941	"  1"	0.041938759	0.037327475	0.033684847	0.0302991	0.028820992	0.026043515	0.023155659	0.020844094	0.019235741	0.016108432	0.012935674	0.01002233	0.007859646	0.006796055	0.005908111	0.005097058	0.004363809	0.003733577	0.003189986	0.002728275	0.00233059	0.001996356	0.001735199	0.001520609	0.001333102	0.001175652	0.001047328	0.000938025	0.000839371	0.000770055
"Least developed countries"	941	"  5"	0.011605196	0.010532403	0.009543798	0.008549156	0.009063324	0.007720546	0.006421868	0.005718259	0.005638209	0.00460322	0.00389744	0.003204018	0.002709143	0.002357598	0.002044844	0.001782823	0.001560111	0.001371491	0.00120579	0.001059707	0.00092972	0.000818371	0.000728875	0.00065469	0.000587399	0.000529119	0.000480376	0.000437665	0.000398217	0.000369573
