"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Bahrain"	48	79.0747	80.1431	81.0725	81.8711	82.7075	83.4605	84.1449	84.8746	85.5636	86.2177	86.8619	87.5172	88.1792	88.8791	89.5499	90.177	90.8225
"Bangladesh"	50	75.7943	78.4579	80.7682	82.7298	84.3637	85.4423	86.4089	87.162	87.9087	88.5599	89.0554	89.6898	90.2725	90.6542	91.1986	91.6228	92.13
"Barbados"	52	79.438	80.6317	81.6481	82.6154	83.507	84.3655	85.1661	85.9504	86.7295	87.4678	88.204	88.8891	89.6309	90.3597	91.0469	91.6937	92.3294
"Belarus"	112	78.3826	79.2287	79.9692	80.6332	81.2734	81.9232	82.523	83.1584	83.7235	84.2555	84.8531	85.4501	86.0496	86.6036	87.1483	87.7174	88.2834
"Belgium"	56	84.5107	85.5276	86.4916	87.399	88.261	89.1111	89.8742	90.6888	91.3854	92.1672	92.9036	93.6326	94.3057	95.0297	95.7466	96.4007	97.0596
"Belize"	84	74.6344	75.7212	76.7507	77.6783	78.5633	79.3982	80.2546	81.0201	81.7865	82.5774	83.2846	84.0416	84.7463	85.4379	86.1178	86.8867	87.6001
"Benin"	204	63.1627	64.772	66.3077	67.7087	69.0012	70.1338	71.2749	72.3521	73.4017	74.3991	75.4442	76.4298	77.3748	78.2854	79.151	80.1617	81.0535
"Bhutan"	64	72.4999	74.8307	76.753	78.4413	79.8715	81.1767	82.2865	83.2478	84.1771	84.9888	85.8893	86.6842	87.4004	88.1331	88.8516	89.5163	90.1589
"Bolivia (Plurinational State of)"	68	73.4894	75.8735	77.9902	79.7773	81.3087	82.7444	83.903	84.9503	85.8739	86.8568	87.6058	88.3959	89.101	89.7609	90.3571	91.0405	91.6942
"Bosnia and Herzegovina"	70	80.4203	81.4901	82.3939	83.2441	84.0481	84.7904	85.5598	86.302	86.9834	87.7023	88.3878	89.0996	89.7936	90.4011	91.0607	91.7147	92.3601
"Brazil"	76	80.1703	81.9032	83.4093	84.7548	86.0098	87.1404	88.1007	89.0682	89.9876	90.7543	91.5452	92.256	93.0278	93.7003	94.4	95.0692	95.6501
"Brunei Darussalam"	96	82.2013	83.5115	84.7004	85.7724	86.7902	87.7459	88.6599	89.5993	90.4282	91.2914	92.0728	92.8832	93.6626	94.3696	95.1232	95.8557	96.5389
"Bulgaria"	100	78.9404	79.8343	80.5543	81.3147	81.9734	82.6305	83.3088	83.8955	84.5269	85.0684	85.6866	86.2985	86.9484	87.5424	88.0895	88.695	89.305
"Burkina Faso"	854	62.8005	65.7322	68.4605	71.0752	73.6194	75.9732	78.2274	80.4174	82.1271	83.984	85.6473	87.0854	88.2871	89.4627	90.5421	91.4663	92.4934
"Cabo Verde"	132	77.1087	78.8595	80.3629	81.8821	83.2339	84.4006	85.5156	86.4894	87.548	88.4607	89.3681	90.2768	91.0627	91.7493	92.4933	93.256	94.0603
"Cambodia"	116	73.3056	76.3159	78.9219	81.3071	83.452	85.2541	86.8267	88.1917	89.2974	90.3498	91.3215	92.0971	92.7947	93.6382	94.2978	95.0127	95.6935
"Canada"	124	85.1797	86.1447	87.0559	87.9212	88.695	89.498	90.2433	90.9538	91.7433	92.4393	93.1407	93.7814	94.454	95.1621	95.8515	96.5202	97.1925
"Chad"	148	55.2333	57.5551	59.9328	62.2809	64.7738	67.1743	69.7032	72.2214	74.827	77.2463	79.714	82.1321	84.4104	86.3371	88.4155	90.2019	91.8683
"Channel Islands"	830	83.7366	84.6456	85.4994	86.3085	87.0406	87.8357	88.5314	89.257	90.0234	90.7372	91.4311	92.138	92.833	93.5511	94.2581	94.9224	95.5604
"Chile"	152	86.0556	87.4885	88.7296	89.841	90.8962	91.8711	92.7639	93.6267	94.3684	95.1741	95.9386	96.6227	97.3274	97.9619	98.6851	99.3158	99.9978
"China"	156	79.0715	80.4545	81.6937	82.8524	83.9289	84.9772	85.9345	86.9291	87.8797	88.7948	89.7698	90.634	91.5454	92.4149	93.3297	94.2114	95.072
"China, Hong Kong SAR"	344	88.0649	89.1646	90.1092	90.976	91.7926	92.5493	93.346	94.0471	94.761	95.4427	96.1508	96.8197	97.4804	98.1454	98.7766	99.3648	99.949
"China, Macao SAR"	446	84.1493	85.3139	86.3681	87.3628	88.3043	89.1548	90.0116	90.8232	91.6136	92.4172	93.202	93.9603	94.6977	95.4471	96.0972	96.8502	97.4708
"Colombia"	170	79.2818	80.483	81.6332	82.6342	83.5962	84.5159	85.3255	86.1298	86.9114	87.6977	88.4625	89.1829	89.8901	90.618	91.3257	92.0282	92.7238
"Comoros"	174	67.3654	69.5361	71.5305	73.4681	75.3601	76.8349	78.4659	79.7804	81.0512	82.3572	83.5223	84.7134	85.7271	86.8439	87.8366	88.7143	89.6774
"Costa Rica"	188	83.2407	84.2964	85.1982	86.0365	86.901	87.6759	88.4435	89.1972	89.8735	90.5844	91.2817	91.9256	92.5907	93.2927	93.8942	94.5121	95.1884
"Croatia"	191	81.9449	83.0164	83.9344	84.7932	85.5998	86.446	87.2036	87.9326	88.6447	89.3445	90.1074	90.8251	91.5119	92.115	92.8197	93.5011	94.1729
"Cuba"	192	82.8296	83.8799	84.8151	85.7031	86.544	87.3385	88.1019	88.8649	89.6086	90.2385	90.99	91.7197	92.4007	93.061	93.7383	94.358	95.0517
"Curacao"	531	82.2295	83.2583	84.2089	85.0826	85.8811	86.6425	87.4286	88.155	88.8574	89.624	90.283	90.9994	91.7016	92.3135	93.0104	93.6319	94.314
"Cyprus"	196	83.6181	84.6545	85.5222	86.3523	87.1929	87.9675	88.7215	89.4435	90.1967	90.9039	91.6074	92.3186	93.0782	93.7486	94.4662	95.0792	95.7595
"Czech Republic"	203	82.6908	83.6451	84.5038	85.2772	86.0751	86.8274	87.571	88.2891	89.0104	89.7287	90.4134	91.1266	91.7608	92.4444	93.0896	93.7863	94.4332
"Dem. People's Republic of Korea"	408	75.6782	77.2269	78.5492	79.7224	80.838	81.8338	82.7929	83.6627	84.5524	85.3679	86.1308	86.8951	87.6173	88.3686	89.1242	89.7817	90.4679
"Democratic Republic of the Congo"	180	62.8245	65.3671	67.7983	70.189	72.43	74.5769	76.6662	78.5262	80.2789	81.9449	83.4738	84.7548	85.9863	87.1008	88.1138	89.109	90.0375
"Denmark"	208	83.36	84.2898	85.1743	86.007	86.7934	87.5976	88.3341	89.105	89.7991	90.5235	91.1676	91.9075	92.5841	93.2204	93.9184	94.6411	95.2517
"Djibouti"	262	65.8042	67.6407	69.4291	71.1194	72.6722	74.2663	75.7708	77.209	78.611	79.8474	81.1095	82.2703	83.3891	84.4776	85.3727	86.455	87.3876
"Dominican Republic"	214	78.2938	79.4519	80.4467	81.3485	82.1325	82.8832	83.6078	84.2828	85.0394	85.6578	86.3359	86.9435	87.5569	88.1657	88.7849	89.3595	89.9393
"Ecuador"	218	80.4663	81.8754	83.0752	84.2245	85.2403	86.2329	87.1512	87.949	88.8436	89.6854	90.4742	91.1901	91.9382	92.6424	93.3491	94.0346	94.7338
"Egypt"	818	75.2514	76.6512	77.9027	79.0135	80.1013	81.0649	81.8964	82.7656	83.6323	84.3917	85.1805	85.9055	86.6172	87.3443	88.0643	88.7755	89.4346
"El Salvador"	222	79.2184	80.6436	81.8829	82.9456	83.9148	84.7562	85.5904	86.3725	87.1484	87.8831	88.5664	89.2677	89.9198	90.5657	91.1152	91.7483	92.3465
"Eritrea"	232	68.6056	71.1676	73.5129	75.6876	77.4971	79.1575	80.6168	81.9138	83.0413	84.0812	85.0279	85.8337	86.6358	87.4331	88.1208	88.8283	89.486
"Estonia"	233	82.3685	83.2465	84.0169	84.7422	85.4442	86.1706	86.8181	87.4954	88.1586	88.8178	89.503	90.1349	90.8305	91.4352	92.0668	92.7468	93.4019
"Fiji"	242	74.9733	76.423	77.775	79.0513	80.2564	81.4152	82.4896	83.4082	84.3828	85.3835	86.2381	87.1216	87.9594	88.7346	89.4865	90.3007	91.0613
"Finland"	246	84.8998	85.9218	86.8762	87.7715	88.6323	89.4733	90.2571	90.9928	91.7736	92.5286	93.2994	94.0392	94.7748	95.4206	96.1442	96.858	97.5332
"France"	250	86.3462	87.4205	88.3728	89.3202	90.1682	91.0375	91.8592	92.6275	93.3665	94.162	94.9123	95.6032	96.3305	96.9682	97.7156	98.3339	99.0666
"French Guiana"	254	84.3819	85.695	86.9228	88.0215	89.0941	90.0197	90.9874	91.9409	92.8421	93.6918	94.4739	95.2843	96.0447	96.7577	97.5089	98.2814	99.0447
"French Polynesia"	258	80.5104	81.884	83.1511	84.2398	85.2826	86.235	87.152	88.0665	88.9299	89.7484	90.6417	91.3794	92.1664	92.8623	93.5588	94.3102	95.0508
"Gambia"	270	64.0281	66.1809	67.9657	69.5528	71.0077	72.348	73.6266	74.903	75.9106	76.8727	77.8595	78.7366	79.6614	80.5327	81.244	82.0566	82.7205
"Georgia"	268	79.7425	80.7877	81.6946	82.5751	83.3792	84.1827	84.9266	85.6511	86.3674	87.0653	87.7537	88.413	89.0401	89.7668	90.4667	91.1121	91.7483
"Germany"	276	84.5253	85.5426	86.5133	87.3908	88.2251	89.1129	89.9376	90.7127	91.5071	92.291	92.9828	93.7619	94.4679	95.2236	95.871	96.5852	97.2569
"Ghana"	288	64.3923	66.0955	67.6289	68.9288	70.2789	71.4825	72.7215	73.8285	75.0309	76.0346	77.035	77.9953	78.9272	79.9325	80.8356	81.8011	82.737
"Greece"	300	85.031	86.0381	86.9157	87.7732	88.573	89.3894	90.1911	90.9439	91.6275	92.3802	93.0649	93.7856	94.4842	95.1681	95.8606	96.5604	97.2306
"Grenada"	308	77.4586	78.6031	79.7302	80.7032	81.6757	82.5418	83.3519	84.2048	84.9158	85.7567	86.5317	87.2598	87.8915	88.6266	89.2968	90.0087	90.6578
"Guadeloupe"	312	85.7633	87.0391	88.2432	89.3291	90.3854	91.3988	92.3059	93.2178	94.0578	94.9369	95.7374	96.5611	97.2955	98.1074	98.784	99.5152	100.2537
"Guam"	316	83.4488	84.986	86.2952	87.6246	88.8132	89.9459	91.0234	92.0229	92.9712	93.8702	94.7252	95.5788	96.366	97.139	97.8869	98.5926	99.3572
"Guatemala"	320	77.2607	78.7469	80.0486	81.1221	82.0957	82.9726	83.8042	84.5744	85.2619	86.0116	86.7223	87.3435	88.0045	88.6293	89.2692	89.9352	90.4826
"Guinea"	324	62.2823	65.3907	68.4389	71.473	74.3838	77.2296	79.7692	82.1859	84.4759	86.4386	88.2959	89.9401	91.4395	92.8834	94.1395	95.2333	96.1527
"Guinea-Bissau"	624	59.6025	61.9345	64.2641	66.6771	69.0056	71.3411	73.5941	75.8191	77.8848	79.8029	81.7906	83.422	85.085	86.6406	88.0239	89.2365	90.3827
"Guyana"	328	70.4165	71.5313	72.5983	73.506	74.4055	75.3087	76.1342	77.0287	77.8729	78.7122	79.5182	80.3185	81.1461	81.9057	82.7504	83.5175	84.2132
"Haiti"	332	67.5206	70.0124	72.4527	74.7052	76.8518	78.9007	80.8866	82.6457	84.3265	85.7709	87.168	88.402	89.6749	90.6571	91.6616	92.5344	93.4303
"Honduras"	340	77.5185	78.8618	80.0577	81.1407	82.1388	83.0666	83.9167	84.7441	85.5228	86.3162	87.0795	87.8039	88.4935	89.1864	89.8643	90.4737	91.1093
"Hungary"	348	79.997	80.9081	81.7014	82.4892	83.2151	83.9219	84.6074	85.2397	85.8997	86.5326	87.2151	87.8683	88.5581	89.1263	89.8001	90.3961	91.0419
"Iceland"	352	85.1832	86.1536	87.0126	87.8338	88.6255	89.4013	90.1594	90.898	91.6277	92.3228	93.0417	93.7812	94.4564	95.1812	95.8673	96.5372	97.2196
"India"	356	72.1568	74.5959	76.7848	78.7985	80.6267	82.3949	83.9801	85.3426	86.6777	87.8169	88.8515	89.9659	90.9193	91.7642	92.5584	93.3742	94.2008
"Indonesia"	360	72.9466	74.4141	75.6699	76.839	77.9762	78.9749	79.9029	80.7991	81.6602	82.5041	83.2741	84.0268	84.8457	85.5802	86.2767	86.8938	87.5594
"Iran (Islamic Republic of)"	364	78.1048	79.2342	80.1816	80.9993	81.7298	82.4344	83.0841	83.7207	84.3267	84.8784	85.4797	86.0492	86.6392	87.1339	87.7129	88.2117	88.8045
"Iraq"	368	73.4828	74.7552	75.8075	76.7916	77.7093	78.6023	79.4322	80.1597	80.9004	81.6372	82.3142	82.9982	83.6304	84.2574	84.8736	85.4783	86.1822
"Ireland"	372	84.3137	85.3922	86.3882	87.32	88.1904	88.9615	89.7478	90.4815	91.2151	92.0112	92.7282	93.3874	94.036	94.7234	95.3724	96.0459	96.6894
"Israel"	376	85.3284	86.4705	87.5029	88.5057	89.4715	90.3695	91.3584	92.2384	93.0282	93.8818	94.661	95.4157	96.2121	96.8491	97.575	98.2589	98.9314
"Italy"	380	86.7528	87.8384	88.8391	89.7622	90.6856	91.5747	92.3524	93.2124	94.0083	94.777	95.5462	96.308	97.0161	97.7771	98.5297	99.2093	99.9192
"Jamaica"	388	79.4589	80.4576	81.3883	82.2498	83.0552	83.7976	84.4902	85.2021	85.863	86.5639	87.2177	87.9387	88.6101	89.2347	89.9218	90.523	91.1338
"Japan"	392	88.0199	89.0567	90.006	90.8824	91.7459	92.5512	93.3068	94.0792	94.7909	95.4654	96.2163	96.9441	97.6159	98.2838	99.0171	99.637	100.3301
"Jordan"	400	77.3668	78.5432	79.5532	80.4851	81.4084	82.1806	83.0516	83.8243	84.5473	85.2155	85.9163	86.618	87.3175	88.0206	88.6772	89.3013	89.9421
"Kazakhstan"	398	75.5611	76.6165	77.5478	78.4176	79.2454	80.0314	80.7508	81.4985	82.1991	82.88	83.5539	84.1522	84.8229	85.463	86.0709	86.7384	87.3566
"Kiribati"	296	71.2867	72.9091	74.4597	75.8296	77.1696	78.3753	79.5425	80.6668	81.6748	82.628	83.5553	84.4701	85.2838	86.1307	87.0021	87.7159	88.4497
"Kuwait"	414	77.2271	78.2575	79.2208	80.0615	80.8632	81.6329	82.3421	83.0135	83.6858	84.3387	84.9857	85.6454	86.279	86.9206	87.5913	88.2538	88.8853
"Kyrgyzstan"	417	76.0251	77.0463	77.9732	78.8088	79.6538	80.4359	81.1467	81.8062	82.4936	83.154	83.7749	84.3778	84.9528	85.5966	86.1998	86.8214	87.3757
"Lao People's Democratic Republic"	418	70.4126	73.2687	75.9124	78.3765	80.562	82.6022	84.4769	86.1255	87.6092	88.7387	89.8834	90.8966	91.7307	92.5611	93.2474	93.9436	94.6499
"Latvia"	428	80.0139	80.8554	81.5811	82.2566	82.9468	83.6053	84.2437	84.8592	85.4474	86.0741	86.6743	87.2852	87.8959	88.503	89.0926	89.7216	90.3361
"Lebanon"	422	83.0247	84.6643	86.1792	87.5854	88.927	90.2056	91.2572	92.3303	93.256	94.2321	95.0569	95.7755	96.477	97.1545	97.7373	98.3348	98.9484
"Liberia"	430	64.5671	67.0744	69.49	71.6503	73.6266	75.4912	77.2125	78.73	80.0579	81.2174	82.2671	83.3888	84.2129	85.0635	85.8356	86.5217	87.3403
"Libya"	434	76.2802	77.4434	78.4648	79.3504	80.193	81.0225	81.8389	82.5805	83.2873	83.9817	84.7444	85.3708	86.0133	86.6952	87.3524	87.9967	88.6466
"Lithuania"	440	80.1408	80.9494	81.7118	82.4145	83.0461	83.679	84.2628	84.8779	85.4456	86.0072	86.6023	87.2729	87.8431	88.4397	89.0295	89.6389	90.1722
"Luxembourg"	442	85.1889	86.2716	87.2865	88.2624	89.1812	90.0284	90.9392	91.7739	92.5626	93.309	94.0522	94.7983	95.535	96.2972	97.0035	97.7036	98.3889
"Madagascar"	450	69.4189	71.9622	74.3382	76.5161	78.3944	80.1297	81.6081	82.9775	84.2047	85.2512	86.229	87.1265	87.9576	88.7575	89.5474	90.2409	91.0213
"Malaysia"	458	78.6876	79.8741	80.9357	81.8973	82.7995	83.6742	84.5127	85.3033	86.0751	86.8499	87.5593	88.2682	89.0047	89.656	90.3256	90.9782	91.6441
"Maldives"	462	79.8214	81.3916	82.655	83.7901	84.7341	85.5862	86.3615	87.1937	87.9612	88.6799	89.4488	90.1133	90.8119	91.4735	92.1377	92.8174	93.4627
"Mali"	466	61.1939	64.6714	68.1302	71.5276	74.7119	77.6382	80.3791	82.8375	84.9543	86.9129	88.7319	90.2565	91.5063	92.558	93.7826	94.7788	95.6554
"Malta"	470	83.4859	84.5347	85.4811	86.3863	87.2623	88.094	88.8653	89.6908	90.4662	91.2031	92.0095	92.6861	93.4235	94.1513	94.7779	95.4569	96.1599
"Martinique"	474	86.2181	87.6058	88.8163	89.9669	91.0183	92.0063	92.954	93.8582	94.6993	95.4911	96.3554	97.1479	97.9222	98.6782	99.4702	100.1523	100.9065
"Mauritania"	478	66.4099	67.8122	69.0198	70.1686	71.162	72.1635	73.0871	73.911	74.7286	75.5334	76.3746	77.0644	77.7987	78.4952	79.1479	79.882	80.5727
"Mauritius"	480	79.4212	80.5191	81.4371	82.3424	83.1805	83.9878	84.7484	85.4836	86.2275	86.9343	87.6381	88.3565	88.9545	89.636	90.3272	90.9468	91.6126
"Mayotte"	175	84.6298	85.8431	86.9568	87.9749	88.9738	89.8727	90.7551	91.5867	92.4426	93.2221	93.9985	94.7606	95.4648	96.202	96.922	97.6277	98.3686
"Mexico"	484	80.7511	82.0336	83.1382	84.1408	85.0978	85.9743	86.8266	87.6662	88.4403	89.1896	89.9709	90.6911	91.4825	92.218	92.873	93.5312	94.2002
"Micronesia (Fed. States of)"	583	71.8606	73.1372	74.2762	75.3156	76.3768	77.3119	78.2552	79.236	80.185	81.0839	81.9703	82.8168	83.7056	84.517	85.3893	86.2382	87.0805
"Mongolia"	496	76.3558	78.7938	80.9896	82.992	84.7733	86.3438	87.764	88.9973	90.0725	91.0592	91.9191	92.7482	93.4749	94.1422	94.78	95.4468	96.0588
"Montenegro"	499	79.6664	80.5793	81.3981	82.1525	82.9176	83.6547	84.3804	85.0611	85.7464	86.428	87.1163	87.8312	88.5429	89.2465	89.8996	90.549	91.2761
"Morocco"	504	77.2984	79.2658	80.9308	82.376	83.7005	84.7688	85.7936	86.7017	87.5825	88.4038	89.0515	89.7849	90.4431	91.1103	91.7956	92.4207	92.9344
"Myanmar"	104	69.8297	71.1968	72.4082	73.4874	74.6209	75.6106	76.5879	77.4205	78.2848	79.0767	79.9003	80.6478	81.4729	82.1702	82.8914	83.6179	84.3085
"Nepal"	524	73.7619	76.1236	78.1337	79.8588	81.3155	82.5495	83.6275	84.7121	85.614	86.5071	87.286	88.1503	88.9066	89.574	90.2969	90.9572	91.6679
"Netherlands"	528	84.4948	85.3745	86.2074	87.0161	87.7788	88.5366	89.2654	89.9797	90.6937	91.4221	92.1381	92.848	93.5271	94.2537	94.8186	95.5467	96.1695
"New Caledonia"	540	81.1543	82.4015	83.5005	84.5359	85.4261	86.3287	87.1694	87.9987	88.7714	89.5907	90.3697	91.1289	91.865	92.5181	93.2716	94.011	94.694
"New Zealand"	554	84.7974	85.8219	86.7742	87.6972	88.5969	89.4472	90.2112	90.9927	91.768	92.5412	93.2809	94.0182	94.7488	95.4474	96.2213	96.903	97.6129
"Nicaragua"	558	79.9283	81.551	82.9065	84.086	85.1147	86.0598	86.9599	87.7468	88.5646	89.3358	89.9884	90.6777	91.3371	91.9842	92.636	93.3089	93.864
"Niger"	562	65.1599	67.7865	70.2235	72.4563	74.4654	76.1281	77.7299	79.0668	80.3192	81.3891	82.3918	83.2241	84.0083	84.8337	85.5975	86.278	86.9306
"Nigeria"	566	55.8309	58.3014	60.8533	63.4608	65.9693	68.644	71.1763	73.6889	76.1665	78.6701	80.994	83.2233	85.21	87.229	89.1823	90.849	92.5042
"Norway"	578	84.7339	85.6635	86.5141	87.3587	88.1306	88.9032	89.6395	90.3885	91.11	91.801	92.4944	93.181	93.8447	94.5645	95.1598	95.828	96.5113
"Oman"	512	80.8773	82.2124	83.3404	84.3467	85.2449	86.0384	86.844	87.5976	88.2866	89.0386	89.6986	90.3539	91.0121	91.6608	92.3301	92.9217	93.5447
"Other non-specified areas"	158	83.8084	84.8742	85.8073	86.7054	87.5834	88.3758	89.1632	89.9265	90.7244	91.4452	92.1527	92.8918	93.5699	94.2957	94.9345	95.6086	96.2789
"Pakistan"	586	69.021	70.4473	71.7404	72.9542	74.06	75.14	76.1904	77.1783	78.1807	79.1427	80.1929	81.0768	82.0368	82.9168	83.835	84.6729	85.5965
"Panama"	591	82.019	83.0335	83.9103	84.7082	85.4117	86.1011	86.7905	87.4508	88.0483	88.7074	89.3238	89.9333	90.5678	91.1373	91.7156	92.2849	92.8521
"Papua New Guinea"	598	66.7593	68.1933	69.4396	70.6338	71.7727	72.8976	73.8367	74.8457	75.8229	76.772	77.6798	78.6395	79.5658	80.5228	81.4128	82.265	83.0936
"Paraguay"	600	76.5884	77.5566	78.4953	79.3709	80.1719	80.9434	81.7273	82.4739	83.2838	83.9868	84.6297	85.3148	85.9557	86.6086	87.2971	87.9794	88.6193
"Peru"	604	79.2518	80.8797	82.3665	83.6515	84.8573	85.9034	86.9572	87.9677	88.8447	89.7124	90.6447	91.45	92.2919	93.0628	93.7648	94.5142	95.2194
"Philippines"	608	73.5096	74.8109	75.9267	77.0209	78.0389	79.0264	79.898	80.8353	81.6498	82.5203	83.2711	84.0395	84.8075	85.5669	86.3098	86.9981	87.6937
"Poland"	616	82.5967	83.5613	84.41	85.206	85.9929	86.7719	87.4983	88.2255	88.9408	89.6248	90.2896	90.9925	91.646	92.2819	92.9757	93.6256	94.3112
"Portugal"	620	85.1354	86.2703	87.3273	88.3516	89.3139	90.2275	91.07	91.9073	92.6925	93.5326	94.2988	95.1108	95.8796	96.5964	97.2654	97.9013	98.601
"Puerto Rico"	630	84.5669	85.5121	86.3799	87.192	88.0233	88.7849	89.497	90.2436	90.983	91.6942	92.3345	93.0652	93.7051	94.3845	95.1191	95.7301	96.419
"Qatar"	634	81.2828	82.3433	83.277	84.1399	84.929	85.7028	86.4409	87.2109	87.9255	88.6416	89.3055	89.9875	90.6855	91.3454	92.0135	92.6194	93.2998
"Republic of Korea"	410	86.4865	87.8379	89.0216	90.1222	91.0724	92.0141	92.8707	93.6455	94.4192	95.241	95.9565	96.659	97.282	97.9902	98.614	99.3215	99.9239
"Republic of Moldova"	498	76.9134	77.8387	78.6893	79.4214	80.0973	80.7287	81.3658	82.0266	82.6257	83.2136	83.7974	84.3662	84.9003	85.4804	86.0774	86.6951	87.2025
"Reunion"	638	84.6205	85.8298	86.9387	87.9215	88.9409	89.8685	90.7214	91.5678	92.4035	93.1983	93.961	94.7377	95.4512	96.2011	96.9229	97.5621	98.3136
"Romania"	642	79.6197	80.5743	81.3996	82.2315	83.0068	83.7326	84.4332	85.1481	85.8667	86.5139	87.1945	87.8773	88.536	89.1334	89.8092	90.4738	91.0807
"Russian Federation"	643	77.051	77.9704	78.7475	79.4877	80.1682	80.8955	81.5267	82.1263	82.7745	83.3645	83.9682	84.5553	85.0781	85.7229	86.303	86.8904	87.4934
"Saint Lucia"	662	79.2424	80.3202	81.229	82.0934	82.8882	83.6776	84.4381	85.1681	85.8514	86.5569	87.2398	87.9004	88.5519	89.2245	89.877	90.5498	91.1253
"Saint Vincent and the Grenadines"	670	76.5416	77.582	78.4986	79.3817	80.136	80.8988	81.6041	82.2981	82.9465	83.6118	84.2963	84.9229	85.5854	86.2725	86.9174	87.4912	88.117
"Samoa"	882	78.7219	80.382	81.824	83.0855	84.2772	85.3286	86.2795	87.2021	88.0749	88.8615	89.685	90.424	91.1215	91.8877	92.5853	93.2015	93.7729
"Sao Tome and Principe"	678	70.2057	71.4568	72.6163	73.6484	74.6408	75.4914	76.4391	77.2472	78.0272	78.8088	79.4671	80.2579	80.9472	81.7267	82.3496	82.9907	83.6694
"Saudi Arabia"	682	77.3784	78.5237	79.5819	80.4813	81.3184	82.1297	82.9186	83.6177	84.3603	85.0329	85.6906	86.306	86.9246	87.5863	88.2529	88.8619	89.4895
"Senegal"	686	71.2483	74.2572	76.9636	79.5446	81.9	84.2256	86.1191	87.8508	89.3659	90.8216	92.0385	93.1504	94.2473	95.2288	96.1883	97.0378	97.8607
"Serbia"	688	79.118	80.1224	81.0641	81.849	82.6737	83.4726	84.2124	84.9487	85.6314	86.2887	86.9889	87.6944	88.3329	88.9481	89.6345	90.3244	90.9524
"Seychelles"	690	79.5351	80.5518	81.4466	82.3121	83.0974	83.8674	84.5995	85.3121	86.042	86.6999	87.4089	88.0765	88.7139	89.3253	90.0185	90.6404	91.2581
"Sierra Leone"	694	54.2845	57.0396	59.5814	62.0246	64.4513	66.5827	68.702	70.5358	72.4008	74.1633	75.7138	77.0838	78.3171	79.4611	80.5855	81.6101	82.428
"Singapore"	702	87.51	88.8731	90.116	91.2519	92.2621	93.2788	94.1366	94.9774	95.7644	96.4537	97.2147	97.8785	98.6526	99.2868	99.968	100.6025	101.2019
"Slovakia"	703	81.1388	81.9879	82.7655	83.4943	84.2079	84.8598	85.5267	86.1904	86.8331	87.5136	88.1209	88.7654	89.4128	90.0302	90.6319	91.2863	91.9676
"Slovenia"	705	84.5911	85.5538	86.468	87.3859	88.2204	88.9559	89.7659	90.4578	91.2788	91.9964	92.6972	93.3722	94.1391	94.8335	95.5355	96.2286	96.9329
